SaleID,CustomerID,BranchID,SaleDate,TotalAmount
738,82,199,7/10/2022,10990.89
739,15023,163,1/4/2024,12766.58
740,17513,102,3/23/2023,14525.12
741,6942,127,7/4/2023,4910.69
742,9293,87,9/25/2022,8535.52
743,15904,88,4/10/2022,784.55
744,15060,5,9/12/2022,13948.55
745,5177,113,7/23/2024,110.07
746,14019,52,9/28/2022,13244
747,9892,41,7/16/2023,1490.77
748,11811,65,6/18/2022,5640.47
749,5424,14,3/22/2024,9421.5
750,7673,110,7/6/2022,10585.1
751,36,55,9/3/2024,1261.29
752,19454,58,11/29/2024,10231.74
753,305,3,12/5/2023,12274.92
754,13839,178,9/28/2022,7217.73
755,7503,99,7/2/2022,10988.37
756,3357,27,10/4/2023,5576.67
757,9806,36,2/23/2024,11624.56
758,4363,165,10/20/2022,1119.33
759,18458,3,12/3/2022,6657.48
760,6982,161,11/7/2022,13806.42
761,14497,56,6/27/2022,13459.23
762,4588,193,9/10/2022,8884.65
763,12584,90,5/29/2024,4786.1
764,4582,64,7/22/2023,9704.85
765,8132,142,8/7/2023,11706.65
766,879,169,9/10/2023,3161.14
767,19888,131,1/22/2023,11242.87
768,9685,166,4/22/2022,11778.64
769,7843,127,3/1/2024,1779.88
770,16371,164,5/26/2022,7971.47
771,396,93,10/11/2023,2066.54
772,18625,108,1/19/2024,8240.71
773,5662,196,8/22/2024,14321.35
774,2392,5,5/19/2022,305.52
775,7070,11,5/4/2022,14235.33
776,13041,130,8/10/2023,9465.7
777,16419,197,4/30/2024,6411.27
778,13182,22,11/9/2022,4234.27
779,10156,21,11/13/2024,13821.78
780,5092,138,11/1/2023,5921.9
781,2167,80,6/14/2024,10976.38
782,7820,15,5/16/2023,1384.57
783,14238,30,7/17/2024,9223.22
784,1804,80,12/26/2022,1879.7
785,4497,180,1/24/2022,2541.11
786,11361,134,11/25/2024,11766.51
787,8496,43,2/1/2024,1991.27
788,8807,188,8/30/2022,11594.31
789,962,86,5/29/2024,4152.51
790,2093,68,6/7/2022,7492.6
791,16738,93,4/24/2022,7544.19
792,18576,43,1/24/2024,2443.92
793,3372,147,8/25/2022,3503.23
794,16674,1,4/1/2022,12894.47
795,403,63,4/5/2022,7129.29
796,12550,39,1/2/2023,13974.29
797,1159,142,5/8/2024,3445.28
798,8136,107,10/18/2023,4141.74
799,2553,147,2/3/2024,1879.07
800,1726,46,4/3/2023,12084.64
801,1505,103,5/22/2022,13167.17
802,9251,199,9/29/2023,4976.78
803,18124,117,1/17/2022,5596.9
804,9555,145,9/15/2023,11119.68
805,7949,119,1/25/2024,8916.19
806,16167,198,2/5/2023,11013.7
807,17910,195,5/18/2023,2343.44
808,13437,7,4/23/2023,8169.02
809,315,86,1/3/2022,11408.04
810,12330,189,9/22/2023,1648.84
811,17361,61,5/9/2024,7431.23
812,1963,37,7/28/2023,1486.1
813,7585,134,4/25/2024,10542.62
814,12206,118,6/23/2022,8753.48
815,16562,35,3/18/2024,1214.97
816,18607,16,6/9/2024,9970.41
817,4284,61,8/21/2023,3988.76
818,10323,101,10/31/2023,4839.06
819,8912,60,6/2/2022,14158.96
820,4461,200,8/12/2022,2415.62
821,5387,116,8/12/2024,4779.1
822,3957,138,1/4/2024,14473.06
823,6804,116,9/24/2023,7003.86
824,3930,24,11/19/2022,12133.19
825,9969,181,3/24/2022,3303.81
826,10742,38,7/6/2022,10696.25
827,11657,102,11/17/2024,829.36
828,9793,67,12/23/2022,563.12
829,13252,116,5/27/2023,1511.41
830,3340,36,9/6/2022,278.16
831,7284,34,2/10/2023,12372.73
832,12198,176,6/22/2022,8776.62
833,8482,20,2/14/2022,14957.71
834,6480,166,6/27/2024,12158.55
835,3014,85,9/8/2022,736.18
836,15106,13,12/11/2022,13869.56
837,14194,186,3/19/2024,7492.28
838,12542,175,5/23/2024,2674.83
839,7036,48,7/18/2023,4269.83
840,4871,9,5/19/2023,9744.45
841,16348,106,9/8/2024,1008.59
842,9168,99,10/9/2022,6346.6
843,17230,64,2/9/2022,14842.11
844,11768,123,9/19/2024,5226.11
845,18536,129,10/21/2023,5886.88
846,5893,7,10/16/2023,8997.03
847,961,200,7/30/2023,973.01
848,15457,136,1/3/2024,11525.95
849,7628,41,7/25/2022,3793.07
850,7903,69,12/28/2024,12262.65
851,1833,196,3/26/2023,8677.81
852,12728,91,12/22/2022,2723.9
853,19416,82,1/5/2024,13718.3
854,925,181,12/22/2023,14218.63
855,18469,37,1/21/2023,12566.78
856,16130,139,9/25/2023,2715.8
857,1244,24,4/26/2022,3566.09
858,7170,6,12/14/2024,7222.04
859,10871,158,2/17/2023,12116.04
860,11166,184,12/30/2022,13789.83
861,10604,16,2/14/2022,2300.91
862,4642,199,8/16/2022,12712.57
863,11957,19,2/5/2024,10597.62
864,12963,151,7/26/2022,5114.76
865,10572,35,11/19/2022,11012.05
866,14316,164,9/24/2024,9772.79
867,5709,182,1/1/2024,3426.23
868,19299,45,2/14/2024,4671.67
869,9651,33,12/30/2022,10959.58
870,18771,101,3/8/2022,2813.02
871,10428,157,3/29/2023,9630.74
872,3412,128,10/16/2022,5034.41
873,2550,61,12/12/2023,14737.46
874,5502,163,7/1/2022,12342.76
875,11002,115,1/24/2022,4051.67
876,8177,178,5/19/2022,5322.17
877,3541,185,1/3/2022,817.4
878,14360,188,5/9/2024,14539.62
879,13567,127,2/15/2024,5333.34
880,12300,26,9/8/2024,11852.08
881,18942,167,4/7/2023,2523.58
882,2416,9,8/27/2023,399.16
883,8557,27,6/1/2022,5192.94
884,12304,42,6/3/2022,8250.99
885,3051,87,9/15/2024,10597.12
886,14134,168,12/4/2022,9149.03
887,14228,41,4/20/2022,1608.74
888,6736,49,4/18/2024,10488.23
889,17699,68,7/31/2023,4531.27
890,3143,13,3/15/2024,8619.37
891,16088,40,4/22/2022,5476.35
892,14012,23,8/27/2023,12376.07
893,19668,123,2/13/2023,1545.1
894,6782,44,8/21/2023,14658.16
895,15518,30,9/24/2023,11794.66
896,15432,126,6/27/2023,1457.94
897,17830,100,1/14/2023,5628.21
898,12500,95,1/18/2023,6742.05
899,8628,113,8/10/2024,4024.67
900,8801,145,5/7/2022,2351.85
901,3169,22,12/6/2023,12141.88
902,13566,194,4/11/2023,8348.67
903,12685,134,5/7/2024,14487.85
904,15560,147,4/28/2023,7196.31
905,2588,102,3/13/2022,7581.31
906,16936,147,10/29/2022,1892.2
907,14715,45,12/9/2022,14585.26
908,6316,33,3/29/2022,6408.29
909,14267,52,10/30/2022,12528.21
910,8451,82,5/18/2022,1396.71
911,18231,102,10/30/2023,12863.7
912,17030,118,1/26/2022,11819.6
913,19254,134,5/9/2024,1776.53
914,4904,38,7/25/2022,13881.43
915,18439,200,7/26/2022,11807.61
916,17552,89,4/21/2024,4035.64
917,15912,147,8/26/2024,658.24
918,9025,104,10/22/2022,9311.84
919,13164,10,3/21/2024,13354.66
920,10863,177,5/2/2023,834.44
921,15572,69,2/2/2024,401.47
922,9931,80,7/29/2023,12658.41
923,3219,59,10/3/2022,4577.16
924,14520,199,10/20/2023,4114.36
925,13657,155,7/2/2022,2900.24
926,6927,105,9/19/2024,11416.45
927,12253,15,11/21/2024,11893.21
928,2151,80,11/3/2024,6110.44
929,17180,146,3/1/2022,2688.69
930,6578,15,5/26/2023,592.76
931,1657,93,2/12/2023,4182.26
932,15212,130,3/23/2024,9567.61
933,4060,175,3/4/2022,3704.88
934,16017,153,7/2/2024,2746
935,15552,151,12/18/2023,5229.31
936,8476,192,7/5/2022,4347.53
937,12667,13,11/30/2022,12821.94
938,7023,57,4/7/2023,10197.66
939,8818,167,4/18/2024,7747.89
940,292,122,9/28/2022,9745.84
941,19699,3,4/4/2023,3860.62
942,10010,183,7/18/2023,6414.72
943,12337,90,7/29/2024,3854.78
944,15293,78,12/2/2024,12382.23
945,13014,150,7/29/2022,209.48
946,12263,144,8/2/2023,4547.29
947,3543,124,5/11/2022,5110.63
948,9060,164,10/28/2023,12936.22
949,8558,168,9/4/2023,2906.57
950,16951,196,5/8/2023,13505.34
951,19662,104,10/17/2023,10243.26
952,835,168,10/15/2024,14962.29
953,8501,108,4/8/2024,5885.3
954,1158,150,1/24/2023,5213.19
955,7287,176,12/30/2024,9610.87
956,15589,172,1/5/2024,7658.99
957,5571,169,1/6/2023,4477.38
958,15427,33,6/14/2023,10905.28
959,18319,196,1/10/2023,14209.16
960,10999,168,7/2/2022,3411.58
961,7319,191,9/21/2023,6365.04
962,10857,96,6/18/2023,8825
963,15197,31,8/21/2024,899.79
964,19123,149,5/26/2022,7136.07
965,6375,129,9/3/2022,13025.72
966,12507,136,9/4/2023,6255.3
967,4941,36,2/15/2023,5205.78
968,18659,118,10/21/2022,4814.11
969,5910,200,6/15/2022,7364.95
970,5795,81,4/29/2022,170.23
971,8963,54,12/12/2022,8686.56
972,5192,126,6/30/2022,2028.15
973,14212,163,5/29/2024,6110.56
974,15644,99,1/10/2022,662.11
975,6535,188,2/4/2024,14256.02
976,10559,194,12/23/2024,2939.59
977,136,161,5/25/2023,3471.36
978,11284,80,9/22/2022,1630.35
979,16494,151,9/19/2023,2588.6
980,1499,77,8/19/2023,6893.3
981,17049,153,12/9/2024,5133.74
982,4385,88,9/30/2024,5452.84
983,6175,43,4/6/2024,384.96
984,7351,187,9/26/2022,3246.73
985,719,151,10/30/2024,2617.87
986,12013,183,3/18/2022,5690.37
987,8382,198,12/31/2024,9384.71
988,19462,13,8/10/2022,9838.16
989,647,13,8/26/2022,6309.96
990,12461,32,6/2/2023,7168.51
991,5018,53,1/20/2022,4586.64
992,3309,170,12/1/2024,4122.66
993,19846,180,10/8/2022,6340.5
994,3438,131,8/30/2022,4312.33
995,3483,128,2/11/2023,9174.13
996,8618,134,2/18/2023,5433.04
997,13427,76,11/25/2022,687.15
998,16265,54,9/11/2024,5025.99
999,90,4,7/2/2022,13612.51
1000,18814,172,10/8/2024,2322.25
1001,2952,200,11/13/2024,1218.22
1002,3320,66,4/19/2023,6905.59
1003,9701,68,8/8/2024,846.19
1004,5725,11,8/19/2023,5467.2
1005,10247,110,8/26/2022,1515.48
1006,1504,3,10/11/2022,9983.99
1007,5588,85,1/3/2024,13428.46
1008,8792,188,7/10/2022,5652.07
1009,11231,47,8/22/2022,6071.58
1010,14960,70,2/29/2024,10379.55
1011,15672,108,12/8/2022,1784.54
1012,1922,41,8/1/2022,6298.81
1013,19358,124,6/16/2024,2800.78
1014,12444,200,1/5/2024,9209.24
1015,4282,124,9/26/2024,1782.77
1016,13477,113,4/5/2022,1043.71
1017,10297,4,12/10/2024,11536.18
1018,18896,186,4/4/2023,14670.64
1019,11086,133,12/7/2024,10354.8
1020,3121,111,5/25/2023,7280.75
1021,12612,39,4/22/2022,273.51
1022,5143,130,8/19/2024,12792.88
1023,5420,20,10/3/2024,4877.44
1024,10843,72,4/14/2022,7653.25
1025,18039,165,2/15/2024,6108.83
1026,7701,21,7/29/2024,6718.41
1027,18778,115,6/30/2022,12863.18
1028,14650,81,9/1/2022,14711.99
1029,583,27,4/6/2024,6243.84
1030,18257,141,1/1/2022,12406.04
1031,19799,159,9/16/2023,13362.65
1032,18427,53,7/23/2024,14260.29
1033,11907,14,4/2/2023,12680.33
1034,10879,144,8/26/2024,10778.21
1035,11905,184,7/15/2024,1798.95
1036,7267,1,12/1/2023,5391.57
1037,9568,141,12/5/2024,5670.97
1038,3484,12,12/3/2022,7437.09
1039,13410,28,6/5/2023,9201.69
1040,6146,31,3/15/2024,3312.28
1041,6245,184,11/24/2023,1705.71
1042,13582,12,9/10/2022,11604.96
1043,14763,118,10/29/2024,2106.08
1044,16346,2,12/22/2024,11069.59
1045,18129,111,9/16/2024,13873.13
1046,5807,178,12/22/2022,10984.37
1047,4207,27,3/4/2024,9897.07
1048,19863,83,10/29/2024,13232.72
1049,13719,156,5/24/2023,4176.58
1050,11235,76,7/16/2024,12091.47
1051,4528,106,11/15/2024,4553.81
1052,17951,81,3/22/2023,3093.25
1053,9522,176,12/9/2023,13825.76
1054,4348,182,12/31/2022,7608.01
1055,10564,182,8/25/2022,11435.55
1056,18425,123,5/4/2024,10146.23
1057,17495,74,5/15/2024,12143.74
1058,17129,28,2/21/2022,5774.97
1059,1739,172,4/26/2022,3078.55
1060,5274,74,5/29/2023,2281.78
1061,2033,177,8/28/2023,3139.61
1062,17734,9,1/5/2024,12228.99
1063,3359,158,4/5/2023,11161.95
1064,18392,100,5/2/2023,7712.74
1065,9426,178,4/7/2022,13904.62
1066,12700,107,10/3/2023,14490.91
1067,1763,4,5/30/2023,3126
1068,14519,58,1/24/2024,11351.1
1069,17912,190,2/7/2023,11664.59
1070,6341,76,7/8/2024,2743.65
1071,2441,48,12/22/2022,11052.68
1072,3911,97,3/25/2022,6484.77
1073,18239,68,9/24/2022,2497.84
1074,8357,2,11/8/2023,7048.34
1075,5073,11,11/11/2022,13936.56
1076,19559,14,9/9/2023,7409.21
1077,18766,141,1/4/2024,1185.92
1078,10416,135,3/27/2023,14359.12
1079,17060,18,10/31/2024,2474.62
1080,17796,138,4/6/2024,1469.99
1081,7249,55,11/11/2023,5032.89
1082,9620,56,12/22/2024,7175.37
1083,18394,193,1/19/2022,1809.36
1084,11338,115,5/8/2023,13577
1085,7990,11,10/20/2023,5782.45
1086,3716,99,6/10/2023,8149.54
1087,9268,7,11/24/2024,12349.43
1088,12287,132,11/7/2024,6738.8
1089,1437,76,1/30/2023,4872.66
1090,2699,25,12/9/2022,14577.27
1091,17629,137,1/16/2022,9441.3
1092,6907,172,3/13/2023,12987.77
1093,13901,27,2/26/2023,8112.54
1094,14262,166,5/28/2022,11228.67
1095,5039,7,7/29/2024,10781.34
1096,1242,23,5/31/2022,908.59
1097,8255,143,5/25/2022,8666.94
1098,7460,67,4/14/2024,5881.69
1099,13253,111,10/10/2023,351.68
1100,3877,137,1/13/2022,9657.2
1101,2073,194,4/4/2022,10543.14
1102,2379,92,10/26/2024,1681.42
1103,9875,156,6/27/2022,4294.61
1104,14342,98,3/20/2024,12349.62
1105,1010,122,11/17/2022,8048.67
1106,4469,192,3/11/2024,11971.88
1107,17883,76,10/23/2022,4541.04
1108,12227,3,10/17/2022,1936.2
1109,165,147,3/18/2024,8103.57
1110,2790,79,3/7/2023,11249.62
1111,11268,55,4/25/2024,13593.86
1112,16796,37,11/26/2022,2841.49
1113,8282,50,8/23/2022,2802.23
1114,18590,14,8/2/2024,9705.65
1115,2397,75,5/18/2022,3835.25
1116,6469,186,9/24/2024,14277.94
1117,11703,33,4/26/2023,1590.67
1118,2288,50,10/13/2023,7339.33
1119,10760,158,9/19/2023,10432.53
1120,4994,145,1/17/2024,12134.73
1121,14035,44,1/10/2022,4766.9
1122,7259,183,6/12/2024,4222.53
1123,11780,35,11/11/2023,13180.5
1124,15167,115,1/5/2024,11644.03
1125,15958,142,8/11/2022,2718.98
1126,19878,21,7/29/2023,12894.83
1127,4588,138,2/7/2023,4022.2
1128,2506,187,6/4/2022,13392.37
1129,16620,162,3/5/2022,12208.37
1130,18970,104,3/12/2023,13603.92
1131,18075,67,8/24/2024,9843.23
1132,4871,94,3/14/2024,3427.27
1133,19321,188,8/19/2023,2094.83
1134,16421,131,7/5/2022,6012.1
1135,16456,3,5/5/2023,12734.93
1136,5435,194,11/18/2024,2191.52
1137,5218,46,10/27/2022,11065.21
1138,15844,92,3/24/2022,3360.4
1139,15980,60,5/9/2022,4038.92
1140,7669,11,2/28/2023,7816.49
1141,11838,100,8/19/2024,13776.74
1142,1522,11,10/26/2023,1638.05
1143,17085,163,7/15/2023,12539.6
1144,8629,149,12/23/2022,5712.23
1145,12404,94,6/9/2022,7798.28
1146,12332,58,11/23/2024,6147.05
1147,11307,125,9/14/2024,13318.86
1148,217,129,10/12/2022,6654.49
1149,7537,20,11/19/2024,9687.81
1150,6931,39,1/18/2023,2444.62
1151,19728,184,8/31/2022,9950.53
1152,13587,85,8/21/2022,7274.6
1153,15690,123,3/8/2023,8902.78
1154,13465,6,5/15/2023,742.85
1155,18793,152,11/26/2022,2107.39
1156,16799,11,10/28/2022,933.09
1157,8463,47,11/24/2024,14377.75
1158,19640,145,2/8/2022,13189.78
1159,9289,22,3/20/2023,6793.13
1160,15448,124,12/16/2022,3368.52
1161,13461,154,10/20/2022,11939.78
1162,5960,160,11/12/2024,4041.36
1163,11229,117,5/21/2022,3524.23
1164,12631,34,8/11/2022,346.78
1165,17129,130,5/9/2024,12415.06
1166,19842,25,12/30/2022,7190.45
1167,19655,10,12/24/2024,7599.61
1168,3851,24,9/14/2024,9924.95
1169,19775,139,1/3/2022,13464.84
1170,14140,134,5/11/2024,5618.62
1171,1424,179,12/21/2024,6491.45
1172,15799,197,2/20/2024,5322.72
1173,18879,26,5/21/2024,2094.86
1174,15635,197,4/22/2023,13660.27
1175,2747,73,4/16/2024,3941.29
1176,180,182,1/15/2022,8712.01
1177,3862,134,1/15/2022,5687.95
1178,6732,177,10/9/2023,6191.79
1179,3493,40,5/22/2024,9808.48
1180,8312,67,5/17/2024,8513.59
1181,9030,175,3/24/2024,11349.08
1182,13541,142,9/15/2024,2762.92
1183,18321,143,9/17/2024,3881.29
1184,10049,148,12/7/2023,11635.5
1185,13046,189,10/10/2022,12839.48
1186,3903,192,4/16/2023,6754.26
1187,5302,26,3/16/2023,7674.32
1188,11090,141,4/17/2022,2495
1189,174,24,10/25/2022,7127.86
1190,19669,112,6/30/2022,1054.8
1191,7267,95,6/13/2022,9174.53
1192,12594,103,12/3/2024,4368.39
1193,19578,15,12/25/2022,9640.34
1194,14385,3,2/18/2023,12773.46
1195,16979,74,2/3/2023,600.78
1196,19645,131,11/22/2024,10506.9
1197,5554,173,3/15/2022,5460.13
1198,10,41,6/27/2022,14952.58
1199,13089,91,3/20/2024,6141.22
1200,6564,133,2/1/2022,11080.19
1201,2249,24,8/6/2023,10919.47
1202,18322,150,12/14/2023,5277.38
1203,9061,58,2/3/2023,6875.91
1204,13237,148,1/10/2022,3990.5
1205,13341,130,8/7/2022,8423.6
1206,16488,76,11/28/2023,14210.53
1207,16820,66,5/28/2023,10443.46
1208,12357,145,9/17/2024,11572.51
1209,11131,199,7/28/2024,10255.76
1210,19230,8,9/14/2024,1832.4
1211,2214,98,3/28/2023,10186
1212,7535,81,4/24/2024,14336.14
1213,16925,138,1/20/2022,10542.2
1214,8630,64,8/12/2023,1485.84
1215,11207,20,1/1/2023,7200.68
1216,11585,56,7/6/2023,2823.49
1217,6232,128,2/13/2023,3599.43
1218,7932,68,2/28/2023,3515.19
1219,8183,159,12/31/2023,2424.33
1220,3496,31,6/10/2022,10169.6
1221,16144,158,1/14/2022,11487.24
1222,17744,11,9/14/2024,5630.83
1223,10336,127,7/17/2023,7413
1224,16749,72,3/25/2024,3409.18
1225,18897,33,4/21/2022,7933.46
1226,13867,123,3/8/2022,7586.88
1227,12902,176,12/24/2022,6912.22
1228,3945,179,11/27/2024,6955.05
1229,276,4,3/8/2023,5753.48
1230,3302,84,1/11/2024,9230.39
1231,8510,48,6/23/2023,3633.37
1232,15446,157,12/4/2023,5552.27
1233,16344,109,3/8/2023,6344.48
1234,12200,94,3/31/2024,4266.48
1235,5895,147,9/26/2022,14691.16
1236,7490,26,7/7/2023,12080.9
1237,18198,111,2/20/2024,3021.34
1238,4901,122,1/20/2022,2731.45
1239,16371,35,11/24/2024,8056.34
1240,10346,125,9/7/2023,3839.51
1241,18607,13,3/26/2024,1574.72
1242,5353,16,3/18/2023,12225.89
1243,15616,162,7/17/2022,6802.84
1244,10967,67,1/10/2024,5468.57
1245,18268,66,12/6/2023,395.55
1246,3973,90,2/12/2023,8695.12
1247,17644,45,8/6/2023,5391.12
1248,16727,125,7/4/2024,13355.52
1249,12487,158,8/10/2023,7009.91
1250,4747,43,11/22/2023,6385.07
1251,18732,104,5/27/2022,1278.77
1252,11260,59,10/5/2023,4821.49
1253,9548,182,7/2/2023,9120.24
1254,12959,70,6/30/2024,11736.51
1255,11901,192,12/2/2024,14486.34
1256,13566,43,1/12/2023,12827.76
1257,4098,187,4/26/2023,9964.14
1258,2624,54,12/8/2022,6015.98
1259,3132,17,8/27/2024,8271.66
1260,864,198,3/24/2024,7907.34
1261,2728,27,6/22/2023,9309.72
1262,2763,168,3/9/2024,4709.62
1263,8107,189,8/5/2023,6703.09
1264,4143,34,12/14/2024,12593.91
1265,937,9,1/1/2024,12919.5
1266,10657,122,8/14/2024,14627.23
1267,17714,70,6/30/2024,2113.21
1268,17672,46,7/24/2024,9502.61
1269,18481,112,12/8/2024,9632.82
1270,17492,80,12/13/2023,7276.61
1271,7443,23,6/23/2024,4687.24
1272,13508,67,11/15/2022,4623.24
1273,4,134,10/7/2022,5223.89
1274,15375,137,1/18/2022,10347.77
1275,16120,194,9/4/2024,4564.2
1276,14105,75,4/19/2023,11971.83
1277,17964,96,1/22/2023,6234.86
1278,18369,112,3/19/2024,3823.45
1279,12771,97,3/28/2023,4018.41
1280,13836,161,5/6/2023,7797.49
1281,8909,73,12/25/2024,12151.25
1282,13531,49,5/21/2022,2817.87
1283,9490,29,7/21/2024,9304.17
1284,8918,180,10/4/2024,2898.06
1285,636,39,4/12/2022,14548.77
1286,726,48,7/29/2022,4303.51
1287,4098,184,6/16/2024,10933.9
1288,7629,24,11/5/2022,319.4
1289,7117,88,5/10/2024,4742.49
1290,16332,96,8/7/2024,10484.33
1291,1040,85,6/14/2022,12668.84
1292,4788,15,6/30/2023,11657.23
1293,2340,140,8/20/2024,2805.9
1294,8195,98,1/26/2022,1917.23
1295,8158,99,6/26/2024,3782.72
1296,1099,51,8/1/2024,11056.31
1297,3079,134,3/3/2023,7145.1
1298,10228,83,11/21/2022,9474.55
1299,1383,191,12/2/2024,1919.91
1300,15769,164,9/4/2023,3060.98
1301,1707,171,3/23/2023,14601.78
1302,7733,163,6/8/2024,4935.25
1303,5485,71,9/3/2022,5997.54
1304,7966,3,3/28/2022,8758.05
1305,15574,177,11/14/2022,5633.84
1306,2933,64,11/19/2022,7548.8
1307,11090,195,5/3/2022,990.65
1308,5044,180,8/8/2022,1974.83
1309,7625,82,12/13/2023,12102.33
1310,14376,188,1/31/2023,418.16
1311,12379,92,10/3/2022,3835.37
1312,1294,125,6/15/2024,8429.47
1313,17785,179,9/30/2024,2927.66
1314,6116,140,12/14/2023,4922.85
1315,15349,71,11/25/2022,1126.26
1316,5080,116,8/29/2023,12309.34
1317,17748,94,7/18/2024,110.73
1318,16580,98,1/15/2023,13255.69
1319,11931,199,5/5/2023,4878.34
1320,2076,169,3/4/2024,2929.05
1321,16304,197,11/12/2022,9234.28
1322,10571,105,10/22/2023,1745.92
1323,17145,169,5/17/2022,752.28
1324,4253,46,3/6/2022,3110.98
1325,15905,50,7/22/2022,574.08
1326,12734,169,9/30/2024,7934.74
1327,19343,66,4/11/2022,5558.67
1328,19856,184,5/26/2022,294.98
1329,6840,168,10/3/2024,13933.22
1330,2621,120,5/5/2022,5477.8
1331,13630,95,4/30/2022,12372.28
1332,8711,136,3/25/2022,11041.08
1333,9959,20,3/19/2023,14412.74
1334,3183,26,4/19/2023,8021.75
1335,6209,50,12/13/2024,9887.46
1336,18679,161,1/2/2023,8420.51
1337,18290,107,8/5/2022,11517.62
1338,18893,92,7/28/2024,10568
1339,13995,27,12/8/2022,11907.68
1340,18022,103,10/30/2024,5128.94
1341,5184,137,6/26/2024,14009.45
1342,10327,141,10/27/2023,12688.32
1343,13512,196,5/31/2024,12409.71
1344,10599,156,5/8/2023,8490.86
1345,7010,97,6/5/2023,5464.13
1346,14825,115,3/24/2024,102.91
1347,1136,73,2/3/2022,7812.38
1348,9891,2,9/8/2023,14767.48
1349,7040,81,2/14/2022,11595.69
1350,9043,142,11/13/2024,8389.21
1351,18731,40,7/13/2022,662.27
1352,11655,40,10/11/2022,4048.32
1353,19077,64,4/23/2023,3918.03
1354,9841,24,3/29/2024,8579.07
1355,7125,188,6/8/2022,10881.35
1356,15812,45,9/26/2024,12403.01
1357,18882,25,9/8/2023,656.84
1358,18884,98,6/10/2022,11723.82
1359,10958,90,6/8/2024,6306.17
1360,3950,198,4/10/2023,11240.41
1361,19737,3,2/23/2024,906.51
1362,17183,11,10/16/2023,8144.95
1363,4902,84,10/25/2024,10496.75
1364,5020,13,3/15/2024,14568.5
1365,19502,148,10/30/2024,1442.24
1366,14154,75,3/18/2024,2305.38
1367,11016,22,9/1/2024,8614.46
1368,1616,141,3/28/2024,4012.11
1369,13059,129,6/8/2024,11629.99
1370,4273,196,10/4/2022,7265.75
1371,6492,125,3/20/2024,9818.5
1372,6426,144,12/9/2024,3769.06
1373,2348,69,5/30/2024,4918.83
1374,18875,23,8/19/2022,10109.04
1375,13879,94,12/15/2023,2938.3
1376,11290,153,2/19/2022,11568.25
1377,5547,90,6/24/2024,9385.41
1378,14434,12,4/24/2023,3075.31
1379,12250,40,6/25/2022,1774.34
1380,1788,63,10/30/2022,13044.41
1381,9427,4,12/5/2023,10437.55
1382,3647,79,7/10/2024,7120.74
1383,10875,54,3/10/2023,3136.64
1384,17147,193,6/14/2023,8277.12
1385,4632,178,2/7/2022,5711.44
1386,17263,12,6/8/2023,2637.76
1387,9307,52,7/10/2023,890.97
1388,274,18,3/6/2024,9939.56
1389,11804,28,2/9/2022,4458.18
1390,12666,60,2/19/2024,7677.25
1391,3264,81,9/19/2024,13014.91
1392,17419,23,1/17/2023,3063.24
1393,15008,144,2/14/2022,692.31
1394,17348,79,11/15/2023,7400
1395,5145,5,12/12/2023,10296.24
1396,11646,161,9/12/2023,3619.45
1397,16426,71,5/7/2022,9424.31
1398,12687,8,7/28/2023,3461.18
1399,11200,101,10/9/2022,1408.15
1400,12525,134,4/11/2023,6318.27
1401,18773,40,5/23/2024,14561
1402,19837,85,7/8/2024,8179.28
1403,6776,168,10/11/2022,8757.36
1404,6630,36,9/25/2023,10359.13
1405,17165,35,5/30/2024,14935.72
1406,4757,168,11/20/2022,4830.69
1407,18263,137,8/31/2022,2843.61
1408,4769,187,3/2/2022,11504.98
1409,13568,106,9/14/2023,6700.77
1410,8972,39,1/20/2023,1690.89
1411,6054,7,7/1/2023,9123.51
1412,7567,153,4/21/2023,3540.59
1413,855,92,6/12/2022,10353.31
1414,15618,35,10/25/2024,12707.46
1415,15361,183,2/5/2024,2841.25
1416,12697,126,8/28/2024,2148.94
1417,6333,58,3/8/2022,6187.98
1418,492,70,4/25/2024,3416.06
1419,6647,194,2/23/2023,1085.43
1420,14395,158,9/30/2024,10349.15
1421,14993,64,5/25/2024,6132.51
1422,1371,156,2/19/2024,10830.99
1423,12916,157,12/11/2024,9656.77
1424,1262,134,8/12/2022,6828.98
1425,1390,63,11/28/2024,8114.25
1426,1287,143,3/4/2024,7790.29
1427,1616,49,8/20/2023,6649.35
1428,9980,199,8/9/2023,6974.07
1429,13844,76,4/22/2022,10380.3
1430,4661,119,7/14/2024,1447.57
1431,16406,29,1/4/2023,11703.09
1432,17905,35,3/16/2024,6262.03
1433,14775,7,1/2/2023,6859.84
1434,6617,117,7/4/2022,3826.23
1435,5374,184,9/11/2022,1458.75
1436,14726,163,1/14/2024,1371.07
1437,12586,187,11/13/2024,9219.88
