ProductID,ProductName,Category,Price,Supplier
471,Home Appliances Product 471,Home Appliances,16293.66,Fresh Electric
472,Sports Product 472,Sports,2938.58,Nike Egypt
473,Groceries Product 473,Groceries,51.07,Sony Middle East
474,Furniture Product 474,Furniture,11067.68,Adidas Egypt
475,Groceries Product 475,Groceries,153.24,Nike Egypt
476,Home Appliances Product 476,Home Appliances,5972.67,Metro Market Supplier
477,Stationery Product 477,Stationery,234.66,Adidas Egypt
478,Stationery Product 478,Stationery,342.16,Adidas Egypt
479,Sports Product 479,Sports,6941.13,Nike Egypt
480,Sports Product 480,Sports,1377.47,LG Egypt
481,Stationery Product 481,Stationery,223.89,ElAraby Group
482,Furniture Product 482,Furniture,30183.86,Nestle Egypt
483,Home Appliances Product 483,Home Appliances,9863.91,Unilever Egypt
484,Electronics Product 484,Electronics,1893.81,ElAraby Group
485,Home Appliances Product 485,Home Appliances,19624.26,LG Egypt
486,Beauty Product 486,Beauty,1183.64,IKEA Egypt
487,Electronics Product 487,Electronics,11518.48,Metro Market Supplier
488,Clothing Product 488,Clothing,1032.43,Unilever Egypt
489,Groceries Product 489,Groceries,191.76,Unilever Egypt
490,Home Appliances Product 490,Home Appliances,24480.23,Nestle Egypt
491,Home Appliances Product 491,Home Appliances,15532.83,Sony Middle East
492,Electronics Product 492,Electronics,6569.72,Unilever Egypt
493,Stationery Product 493,Stationery,264.41,Adidas Egypt
494,Groceries Product 494,Groceries,75.96,ElAraby Group
495,Beauty Product 495,Beauty,1051.49,Nestle Egypt
496,Electronics Product 496,Electronics,19836.06,Nike Egypt
497,Sports Product 497,Sports,714.11,LG Egypt
498,Beauty Product 498,Beauty,746.16,Carrefour Supplier
499,Groceries Product 499,Groceries,70.01,Adidas Egypt
500,Groceries Product 500,Groceries,183.77,ElAraby Group
501,Beauty Product 501,Beauty,365.93,Carrefour Supplier
502,Home Appliances Product 502,Home Appliances,9839.79,P&G Egypt
503,Sports Product 503,Sports,6542.84,Nike Egypt
504,Home Appliances Product 504,Home Appliances,19663.92,P&G Egypt
505,Sports Product 505,Sports,342.2,ElAraby Group
506,Groceries Product 506,Groceries,190.48,Nestle Egypt
507,Stationery Product 507,Stationery,100.04,Sony Middle East
508,Groceries Product 508,Groceries,20.05,Metro Market Supplier
509,Home Appliances Product 509,Home Appliances,15624.54,IKEA Egypt
510,Electronics Product 510,Electronics,16717.27,Metro Market Supplier
511,Groceries Product 511,Groceries,121.46,Sony Middle East
512,Groceries Product 512,Groceries,40.26,Carrefour Supplier
513,Groceries Product 513,Groceries,145.63,Samsung Egypt
514,Beauty Product 514,Beauty,942.53,Carrefour Supplier
515,Clothing Product 515,Clothing,2911.81,Adidas Egypt
516,Furniture Product 516,Furniture,37990.97,Metro Market Supplier
517,Stationery Product 517,Stationery,120.83,Fresh Electric
518,Furniture Product 518,Furniture,48331.44,Metro Market Supplier
519,Stationery Product 519,Stationery,452.47,Fresh Electric
520,Sports Product 520,Sports,5490.79,Adidas Egypt
521,Stationery Product 521,Stationery,233.53,ElAraby Group
522,Beauty Product 522,Beauty,1282.12,P&G Egypt
523,Groceries Product 523,Groceries,164.29,Metro Market Supplier
524,Groceries Product 524,Groceries,175.24,Samsung Egypt
525,Stationery Product 525,Stationery,437.69,IKEA Egypt
526,Home Appliances Product 526,Home Appliances,21572.91,IKEA Egypt
527,Home Appliances Product 527,Home Appliances,9123.84,Metro Market Supplier
528,Groceries Product 528,Groceries,58.19,IKEA Egypt
529,Groceries Product 529,Groceries,167.05,LG Egypt
530,Clothing Product 530,Clothing,2468.44,Nestle Egypt
531,Electronics Product 531,Electronics,10664.97,P&G Egypt
532,Sports Product 532,Sports,2039.07,LG Egypt
533,Sports Product 533,Sports,1951.4,Nestle Egypt
534,Home Appliances Product 534,Home Appliances,25303.95,Nike Egypt
535,Sports Product 535,Sports,6372.77,Sony Middle East
536,Electronics Product 536,Electronics,7528.55,Unilever Egypt
537,Groceries Product 537,Groceries,152.97,Unilever Egypt
538,Stationery Product 538,Stationery,309.6,LG Egypt
539,Electronics Product 539,Electronics,6770.14,Sony Middle East
540,Beauty Product 540,Beauty,322.41,ElAraby Group
541,Clothing Product 541,Clothing,973.34,Samsung Egypt
542,Clothing Product 542,Clothing,1317.49,Metro Market Supplier
543,Stationery Product 543,Stationery,36.09,Unilever Egypt
544,Electronics Product 544,Electronics,15982.9,Adidas Egypt
545,Clothing Product 545,Clothing,2183.78,ElAraby Group
546,Beauty Product 546,Beauty,53.83,Nestle Egypt
547,Clothing Product 547,Clothing,1754.92,Sony Middle East
548,Home Appliances Product 548,Home Appliances,16085.75,Nestle Egypt
549,Home Appliances Product 549,Home Appliances,28639.39,IKEA Egypt
550,Electronics Product 550,Electronics,10066.12,Unilever Egypt
551,Electronics Product 551,Electronics,16073.93,Nestle Egypt
552,Furniture Product 552,Furniture,37744.85,Nestle Egypt
553,Home Appliances Product 553,Home Appliances,10868.23,Carrefour Supplier
554,Home Appliances Product 554,Home Appliances,23327.84,Carrefour Supplier
555,Sports Product 555,Sports,1240.59,Nestle Egypt
556,Sports Product 556,Sports,6545.37,Sony Middle East
557,Stationery Product 557,Stationery,490.51,Unilever Egypt
558,Groceries Product 558,Groceries,163.24,LG Egypt
559,Stationery Product 559,Stationery,23.31,Fresh Electric
560,Electronics Product 560,Electronics,19882.18,Samsung Egypt
561,Sports Product 561,Sports,7480.29,IKEA Egypt
562,Beauty Product 562,Beauty,2473.35,IKEA Egypt
563,Stationery Product 563,Stationery,130.39,Metro Market Supplier
564,Clothing Product 564,Clothing,929.72,Metro Market Supplier
565,Electronics Product 565,Electronics,21712.06,Nestle Egypt
566,Furniture Product 566,Furniture,7537.04,Nestle Egypt
567,Beauty Product 567,Beauty,2229.24,Carrefour Supplier
568,Stationery Product 568,Stationery,447.85,P&G Egypt
569,Sports Product 569,Sports,7795.04,Unilever Egypt
570,Stationery Product 570,Stationery,186.84,Metro Market Supplier
571,Furniture Product 571,Furniture,40355.68,Carrefour Supplier
572,Beauty Product 572,Beauty,243.37,Adidas Egypt
573,Groceries Product 573,Groceries,111.37,Nestle Egypt
574,Home Appliances Product 574,Home Appliances,3138.01,Nike Egypt
575,Furniture Product 575,Furniture,16365.05,Adidas Egypt
576,Beauty Product 576,Beauty,458.28,Unilever Egypt
577,Sports Product 577,Sports,3687.61,Carrefour Supplier
578,Sports Product 578,Sports,4995.84,P&G Egypt
579,Furniture Product 579,Furniture,32514.26,Metro Market Supplier
580,Electronics Product 580,Electronics,2338.51,Nike Egypt
581,Beauty Product 581,Beauty,940.11,Metro Market Supplier
582,Groceries Product 582,Groceries,190.79,Sony Middle East
583,Stationery Product 583,Stationery,22.23,LG Egypt
584,Clothing Product 584,Clothing,2357.69,Nestle Egypt
585,Sports Product 585,Sports,3186.26,Adidas Egypt
586,Electronics Product 586,Electronics,15324.82,Nike Egypt
587,Stationery Product 587,Stationery,474.67,Nestle Egypt
588,Stationery Product 588,Stationery,382.73,Adidas Egypt
589,Groceries Product 589,Groceries,108.24,P&G Egypt
590,Sports Product 590,Sports,5266.57,Fresh Electric
591,Home Appliances Product 591,Home Appliances,1556.67,Sony Middle East
592,Stationery Product 592,Stationery,261.28,IKEA Egypt
593,Home Appliances Product 593,Home Appliances,8443.88,ElAraby Group
594,Stationery Product 594,Stationery,111.21,Adidas Egypt
595,Furniture Product 595,Furniture,35158.06,Unilever Egypt
596,Clothing Product 596,Clothing,455.65,LG Egypt
597,Stationery Product 597,Stationery,90.46,Carrefour Supplier
598,Stationery Product 598,Stationery,498.64,Metro Market Supplier
599,Sports Product 599,Sports,5409.15,Carrefour Supplier
600,Home Appliances Product 600,Home Appliances,16859.92,ElAraby Group
601,Furniture Product 601,Furniture,42791.06,Carrefour Supplier
602,Groceries Product 602,Groceries,159.77,IKEA Egypt
603,Clothing Product 603,Clothing,451.95,Fresh Electric
604,Groceries Product 604,Groceries,51.16,Unilever Egypt
605,Electronics Product 605,Electronics,9341.96,Adidas Egypt
606,Sports Product 606,Sports,3845.77,IKEA Egypt
607,Groceries Product 607,Groceries,124.33,LG Egypt
608,Home Appliances Product 608,Home Appliances,9831.29,Carrefour Supplier
609,Stationery Product 609,Stationery,265.22,Metro Market Supplier
610,Beauty Product 610,Beauty,2067.18,LG Egypt
611,Groceries Product 611,Groceries,194.61,Nike Egypt
612,Home Appliances Product 612,Home Appliances,13939.26,Nike Egypt
613,Sports Product 613,Sports,1201.01,Metro Market Supplier
614,Groceries Product 614,Groceries,154.72,Sony Middle East
615,Beauty Product 615,Beauty,1282.02,Samsung Egypt
616,Home Appliances Product 616,Home Appliances,15928.58,ElAraby Group
617,Groceries Product 617,Groceries,36.58,Carrefour Supplier
618,Clothing Product 618,Clothing,1103.47,IKEA Egypt
619,Furniture Product 619,Furniture,42527.78,ElAraby Group
620,Clothing Product 620,Clothing,1941.67,IKEA Egypt
621,Furniture Product 621,Furniture,7570.76,ElAraby Group
622,Home Appliances Product 622,Home Appliances,15475.14,Sony Middle East
623,Groceries Product 623,Groceries,38.38,Adidas Egypt
624,Sports Product 624,Sports,6771.73,Adidas Egypt
625,Electronics Product 625,Electronics,20718.29,Samsung Egypt
626,Home Appliances Product 626,Home Appliances,2127.48,Nike Egypt
627,Furniture Product 627,Furniture,33079.8,Metro Market Supplier
628,Beauty Product 628,Beauty,1564.37,Samsung Egypt
629,Stationery Product 629,Stationery,445.05,IKEA Egypt
630,Furniture Product 630,Furniture,32632.5,ElAraby Group
631,Stationery Product 631,Stationery,126.21,Metro Market Supplier
632,Beauty Product 632,Beauty,778.71,LG Egypt
633,Electronics Product 633,Electronics,4372.97,P&G Egypt
634,Stationery Product 634,Stationery,234.9,Nestle Egypt
635,Groceries Product 635,Groceries,65.95,Carrefour Supplier
636,Sports Product 636,Sports,5926.76,Nestle Egypt
637,Beauty Product 637,Beauty,370.38,Nestle Egypt
638,Home Appliances Product 638,Home Appliances,10118.18,Unilever Egypt
639,Home Appliances Product 639,Home Appliances,8610.17,Fresh Electric
640,Groceries Product 640,Groceries,23.88,ElAraby Group
641,Beauty Product 641,Beauty,2167.2,P&G Egypt
642,Clothing Product 642,Clothing,2891.79,Sony Middle East
643,Sports Product 643,Sports,7483.26,Carrefour Supplier
644,Sports Product 644,Sports,1680.71,Sony Middle East
645,Stationery Product 645,Stationery,498,Unilever Egypt
646,Stationery Product 646,Stationery,440.14,Unilever Egypt
647,Electronics Product 647,Electronics,2706.2,P&G Egypt
648,Stationery Product 648,Stationery,483.51,Fresh Electric
649,Sports Product 649,Sports,579.53,ElAraby Group
650,Stationery Product 650,Stationery,300.77,Nike Egypt
651,Stationery Product 651,Stationery,146.45,Samsung Egypt
652,Home Appliances Product 652,Home Appliances,13383.09,ElAraby Group
653,Sports Product 653,Sports,6158.08,Nestle Egypt
654,Electronics Product 654,Electronics,10314.25,Adidas Egypt
655,Clothing Product 655,Clothing,1151.32,ElAraby Group
656,Home Appliances Product 656,Home Appliances,12081.39,Unilever Egypt
657,Furniture Product 657,Furniture,41527.6,Adidas Egypt
658,Home Appliances Product 658,Home Appliances,4556.97,LG Egypt
659,Beauty Product 659,Beauty,964.34,Nestle Egypt
660,Sports Product 660,Sports,6088.73,Fresh Electric
661,Beauty Product 661,Beauty,1275.19,Samsung Egypt
662,Electronics Product 662,Electronics,3857.39,Nestle Egypt
663,Stationery Product 663,Stationery,262.07,Sony Middle East
664,Groceries Product 664,Groceries,68.95,Adidas Egypt
665,Sports Product 665,Sports,1467.52,Adidas Egypt
666,Furniture Product 666,Furniture,30295.65,IKEA Egypt
667,Stationery Product 667,Stationery,355.83,ElAraby Group
668,Stationery Product 668,Stationery,408.8,Nestle Egypt
669,Sports Product 669,Sports,5455.69,P&G Egypt
670,Furniture Product 670,Furniture,40142.61,Carrefour Supplier
671,Electronics Product 671,Electronics,15124.29,ElAraby Group
672,Clothing Product 672,Clothing,2192.06,Adidas Egypt
673,Stationery Product 673,Stationery,89.4,Nike Egypt
674,Beauty Product 674,Beauty,412.05,Nike Egypt
675,Clothing Product 675,Clothing,191.55,Carrefour Supplier
676,Home Appliances Product 676,Home Appliances,6370.9,Unilever Egypt
677,Sports Product 677,Sports,3466.49,P&G Egypt
678,Clothing Product 678,Clothing,1290.09,Metro Market Supplier
679,Stationery Product 679,Stationery,437.04,Carrefour Supplier
680,Electronics Product 680,Electronics,17791.49,IKEA Egypt
681,Clothing Product 681,Clothing,1726.57,Nike Egypt
682,Stationery Product 682,Stationery,265.11,Nestle Egypt
683,Groceries Product 683,Groceries,94.63,IKEA Egypt
684,Sports Product 684,Sports,4460.93,Nike Egypt
685,Furniture Product 685,Furniture,31088.71,Fresh Electric
686,Clothing Product 686,Clothing,909.12,ElAraby Group
687,Clothing Product 687,Clothing,2830.31,ElAraby Group
688,Furniture Product 688,Furniture,35687.7,Carrefour Supplier
689,Stationery Product 689,Stationery,161.94,Nestle Egypt
690,Furniture Product 690,Furniture,15457.78,Adidas Egypt
691,Beauty Product 691,Beauty,2244.61,P&G Egypt
692,Sports Product 692,Sports,7645.95,Metro Market Supplier
693,Groceries Product 693,Groceries,61.64,ElAraby Group
694,Home Appliances Product 694,Home Appliances,10913.81,Unilever Egypt
695,Furniture Product 695,Furniture,37745.92,Fresh Electric
696,Clothing Product 696,Clothing,2501.06,ElAraby Group
697,Furniture Product 697,Furniture,8157.74,Adidas Egypt
698,Clothing Product 698,Clothing,803.13,Nike Egypt
699,Clothing Product 699,Clothing,1950.04,Samsung Egypt
700,Home Appliances Product 700,Home Appliances,12868.4,Carrefour Supplier
701,Stationery Product 701,Stationery,54.77,Metro Market Supplier
702,Groceries Product 702,Groceries,6.01,IKEA Egypt
703,Groceries Product 703,Groceries,84.35,Unilever Egypt
704,Stationery Product 704,Stationery,327.02,Metro Market Supplier
705,Furniture Product 705,Furniture,17076.63,Nike Egypt
706,Electronics Product 706,Electronics,22744.46,LG Egypt
707,Clothing Product 707,Clothing,1651.94,Carrefour Supplier
708,Electronics Product 708,Electronics,22874.13,Sony Middle East
709,Beauty Product 709,Beauty,2211.5,Sony Middle East
710,Electronics Product 710,Electronics,24930.71,P&G Egypt
711,Stationery Product 711,Stationery,97.22,Carrefour Supplier
712,Furniture Product 712,Furniture,44022.04,Samsung Egypt
713,Furniture Product 713,Furniture,29046.15,LG Egypt
714,Sports Product 714,Sports,2419.58,Nike Egypt
715,Stationery Product 715,Stationery,445.18,Sony Middle East
716,Stationery Product 716,Stationery,140.05,Metro Market Supplier
717,Home Appliances Product 717,Home Appliances,10455.98,Carrefour Supplier
718,Stationery Product 718,Stationery,325.9,Carrefour Supplier
719,Groceries Product 719,Groceries,7.75,Nestle Egypt
720,Furniture Product 720,Furniture,29037.39,Metro Market Supplier
721,Clothing Product 721,Clothing,608.94,Nike Egypt
722,Beauty Product 722,Beauty,2076.13,IKEA Egypt
723,Sports Product 723,Sports,876.55,Nike Egypt
724,Home Appliances Product 724,Home Appliances,6195.61,Sony Middle East
725,Stationery Product 725,Stationery,165.18,Fresh Electric
726,Electronics Product 726,Electronics,6889.24,Fresh Electric
727,Stationery Product 727,Stationery,378.11,Nestle Egypt
728,Furniture Product 728,Furniture,29749.35,Adidas Egypt
729,Electronics Product 729,Electronics,6908.05,Nestle Egypt
730,Clothing Product 730,Clothing,280.16,LG Egypt
731,Stationery Product 731,Stationery,156.87,P&G Egypt
732,Furniture Product 732,Furniture,34979.08,Nike Egypt
733,Furniture Product 733,Furniture,19325.88,Fresh Electric
734,Clothing Product 734,Clothing,2876.35,Unilever Egypt
735,Groceries Product 735,Groceries,93.72,Adidas Egypt
736,Sports Product 736,Sports,3443.6,IKEA Egypt
737,Stationery Product 737,Stationery,379.89,Metro Market Supplier
738,Clothing Product 738,Clothing,2309.39,Nike Egypt
739,Home Appliances Product 739,Home Appliances,16144.79,IKEA Egypt
740,Sports Product 740,Sports,809.2,Adidas Egypt
741,Home Appliances Product 741,Home Appliances,2603.33,IKEA Egypt
742,Clothing Product 742,Clothing,1760.83,Sony Middle East
743,Groceries Product 743,Groceries,68.98,IKEA Egypt
744,Stationery Product 744,Stationery,62.54,Fresh Electric
745,Stationery Product 745,Stationery,50.02,IKEA Egypt
746,Stationery Product 746,Stationery,405.3,Unilever Egypt
747,Groceries Product 747,Groceries,105.08,Unilever Egypt
748,Electronics Product 748,Electronics,14190.53,Nike Egypt
749,Furniture Product 749,Furniture,36579.08,P&G Egypt
750,Furniture Product 750,Furniture,41097.98,Carrefour Supplier
751,Clothing Product 751,Clothing,1777.1,Samsung Egypt
752,Beauty Product 752,Beauty,894.1,LG Egypt
753,Electronics Product 753,Electronics,23397.28,LG Egypt
754,Stationery Product 754,Stationery,20.71,P&G Egypt
755,Groceries Product 755,Groceries,154.95,Metro Market Supplier
756,Beauty Product 756,Beauty,967.43,P&G Egypt
757,Stationery Product 757,Stationery,435.46,P&G Egypt
758,Beauty Product 758,Beauty,246.61,Nike Egypt
759,Groceries Product 759,Groceries,132.44,Nestle Egypt
760,Home Appliances Product 760,Home Appliances,6011.43,IKEA Egypt
761,Beauty Product 761,Beauty,1345.66,Carrefour Supplier
762,Clothing Product 762,Clothing,2520.98,Metro Market Supplier
763,Electronics Product 763,Electronics,24473.02,Unilever Egypt
764,Beauty Product 764,Beauty,1353.24,Fresh Electric
765,Clothing Product 765,Clothing,1435.81,Sony Middle East
766,Furniture Product 766,Furniture,10641.3,Carrefour Supplier
767,Home Appliances Product 767,Home Appliances,1740.75,Nike Egypt
768,Beauty Product 768,Beauty,1556.56,Samsung Egypt
769,Clothing Product 769,Clothing,697.64,LG Egypt
770,Electronics Product 770,Electronics,11437.81,Nike Egypt
771,Electronics Product 771,Electronics,6495.99,Samsung Egypt
