order_id,order_date,customer_id,city,segment,product_category,payment_method,quantity,unit_price,discount,shipping_cost,delivery_days,revenue,profit,is_returned,rating
237,2023-07-17,19220,Tanta,Consumer,Office Supplies,Card,3,27.62,0.15,13.32,1,70.43,-6.98,0,2
238,2024-05-25,15314,Alexandria,Home Office,Office Supplies,Online,5,50.21,0.23,13.87,5,193.32,26.19,0,4
239,2023-05-24,13354,Giza,Corporate,Technology,Online,2,187.4,0.19,26.85,5,303.58,-13.11,0,5
240,2024-08-31,10270,Cairo,Consumer,Office Supplies,Cash,8,38.78,0.03,14.87,6,300.94,94.64,0,2
241,2023-07-20,11186,Giza,Consumer,Technology,Online,3,199.19,0.14,7.04,9,513.92,146.01,0,2
242,2023-05-04,16305,Aswan,Consumer,Office Supplies,Online,6,29.37,0.19,5.28,3,142.73,17.84,0,2
243,2023-07-06,12398,Alexandria,Consumer,Technology,Card,6,210.24,0.06,22.63,1,1185.74,229.62,0,4
244,2023-11-22,16995,Aswan,Home Office,Furniture,Online,6,112.82,0.08,6.11,3,622.78,221.52,0,3
245,2024-04-08,17299,Giza,Home Office,Technology,Card,2,224.07,0.19,10.47,8,362.99,-4.72,0,5
246,2023-12-15,14182,Cairo,Consumer,Technology,Card,6,162.06,0.13,2.23,3,845.95,132.71,0,4
247,2024-10-21,19903,Cairo,Consumer,Office Supplies,Card,6,52.72,0.07,2.5,7,294.17,132.57,0,4
248,2024-02-07,12230,Giza,Consumer,Office Supplies,Online,3,38.68,0.2,8.69,9,92.83,0.62,0,3
249,2023-12-12,16511,Luxor,Consumer,Office Supplies,Card,5,39.46,0.15,2.51,8,167.72,33.33,0,4
250,2024-05-25,10128,Aswan,Home Office,Furniture,Card,6,182.29,0.14,10.07,5,940.62,90.83,0,4
251,2023-05-27,19461,Giza,Consumer,Furniture,Cash,7,173.67,0.33,2.46,8,814.51,-232.36,0,4
252,2023-05-28,13672,Giza,Consumer,Technology,Card,4,216.28,0.09,15.19,1,787.27,248.62,1,4
253,2024-12-11,19793,Giza,Consumer,Office Supplies,Online,4,24.11,0.09,6.28,2,87.76,7.27,0,4
254,2024-05-03,14765,Giza,Corporate,Furniture,Cash,5,142.79,0.11,13.63,3,635.4,221.49,0,2
255,2024-10-01,13970,Cairo,Corporate,Office Supplies,Card,2,46.83,0.12,13.31,4,82.42,19.07,0,4
256,2024-07-04,17545,Cairo,Consumer,Furniture,Card,3,159.06,0.08,12.52,1,439.0,10.04,0,5
257,2023-12-04,15552,Cairo,Consumer,Furniture,Cash,11,156.02,0.17,10.86,8,1424.49,-36.46,0,5
258,2024-10-02,10627,Cairo,Consumer,Office Supplies,Card,6,28.86,0.12,10.62,4,152.39,20.45,0,5
259,2024-04-17,16589,Cairo,Home Office,Technology,Card,4,191.84,0.17,6.67,7,636.92,204.11,0,3
260,2023-05-31,12044,Cairo,Consumer,Technology,Card,4,172.2,0.22,7.9,2,537.26,112.41,0,2
261,2024-02-19,12341,Alexandria,Consumer,Technology,Card,3,212.87,0.14,22.65,6,549.21,62.32,0,5
262,2023-10-25,15884,Giza,Consumer,Office Supplies,Card,4,26.37,0.23,15.98,9,81.21,-15.0,0,4
263,2024-09-02,18185,Mansoura,Corporate,Technology,Card,3,195.07,0.28,7.93,7,421.34,-40.84,0,4
264,2023-09-20,10249,Cairo,Consumer,Technology,Online,6,163.75,0.09,3.99,7,894.07,104.94,0,4
265,2023-05-24,12925,Giza,Consumer,Technology,Card,3,201.85,0.36,3.8,3,387.56,30.14,0,5
266,2023-12-12,15043,Giza,Corporate,Furniture,Online,6,122.73,0.16,9.78,7,618.57,153.33,0,2
267,2024-09-15,10974,Cairo,Corporate,Furniture,Card,4,141.31,0.21,15.52,9,446.53,145.54,0,3
268,2024-07-25,19517,Aswan,Corporate,Technology,Card,3,215.85,0.01,13.14,7,641.09,285.0,0,4
269,2023-01-02,17192,Cairo,Home Office,Office Supplies,Cash,5,31.27,0.07,56.46,2,145.38,-8.59,0,5
270,2023-10-31,19175,Mansoura,Consumer,Office Supplies,Cash,4,27.89,0.17,2.8,7,92.6,25.73,0,4
271,2023-09-11,19080,Tanta,Consumer,Technology,Cash,5,185.47,0.33,4.31,9,621.32,-29.36,0,3
272,2024-10-13,12672,Alexandria,Home Office,Office Supplies,Online,4,19.05,0.03,18.01,7,73.91,-8.06,0,4
273,2024-03-28,17279,Alexandria,Consumer,Furniture,Cash,3,181.71,0.14,5.37,1,468.8,33.23,0,4
274,2023-02-06,17531,Alexandria,Corporate,Technology,Card,6,215.59,0.14,5.81,7,1112.47,69.43,0,1
275,2023-06-09,19518,Giza,Corporate,Technology,Cash,3,190.76,0.21,27.77,1,452.1,0.79,0,4
276,2023-01-09,18662,Alexandria,Consumer,Furniture,Online,2,147.89,0.29,13.8,2,210.0,-34.56,0,4
277,2023-08-21,11987,Cairo,Consumer,Furniture,Online,5,154.95,0.14,12.62,9,666.27,210.5,0,5
278,2023-04-09,10090,Cairo,Corporate,Technology,Cash,3,208.76,0.15,1.44,3,532.34,79.36,0,4
279,2024-10-20,18721,Giza,Corporate,Office Supplies,Cash,6,29.51,0.23,9.67,8,136.35,-2.27,0,4
280,2023-07-27,14059,Alexandria,Corporate,Furniture,Card,4,114.59,0.03,4.68,1,444.62,95.48,0,5
281,2023-05-11,12773,Tanta,Consumer,Furniture,Online,5,149.37,0.32,5.37,9,507.86,-103.74,1,4
282,2024-02-08,19878,Cairo,Consumer,Technology,Online,3,198.15,0.11,21.69,6,529.06,-14.32,0,3
283,2023-06-01,18383,Aswan,Consumer,Furniture,Online,2,191.15,0.17,3.88,1,317.3,13.44,0,4
284,2023-02-23,17409,Cairo,Consumer,Technology,Cash,4,253.84,0.08,8.08,7,934.11,43.68,0,4
285,2023-04-30,14440,Giza,Consumer,Furniture,Card,4,162.84,0.08,9.95,5,599.26,120.35,0,5
286,2024-11-03,17347,Giza,Home Office,Office Supplies,Online,6,16.46,0.05,6.26,5,93.81,26.75,0,3
287,2024-09-19,11008,Giza,Corporate,Office Supplies,Online,6,43.58,0.36,3.73,9,167.35,-36.0,0,5
288,2024-08-09,13783,Cairo,Corporate,Technology,Online,2,166.03,0.1,9.44,6,298.85,-6.91,0,4
289,2024-09-16,16646,Alexandria,Consumer,Furniture,Card,3,139.35,0.33,9.43,9,280.09,-57.04,0,2
290,2024-02-24,14298,Aswan,Consumer,Office Supplies,Cash,7,5.0,0.12,11.72,2,30.8,-11.99,0,3
291,2024-02-26,14668,Giza,Home Office,Furniture,Card,2,161.01,0.11,15.47,4,286.6,107.23,0,4
292,2023-04-14,14287,Giza,Consumer,Technology,Online,4,175.79,0.23,4.64,6,541.42,112.54,0,4
293,2023-09-11,12052,Aswan,Consumer,Furniture,Card,4,144.26,0.08,3.44,3,530.88,175.76,0,2
294,2023-08-15,16009,Luxor,Consumer,Technology,Cash,5,199.12,0.2,8.78,3,796.47,119.93,0,2
295,2023-04-22,11716,Giza,Home Office,Office Supplies,Card,5,29.42,0.01,3.82,1,145.64,66.45,0,5
296,2024-05-24,10310,Cairo,Home Office,Furniture,Card,6,140.54,0.14,14.02,5,725.2,-18.83,0,3
297,2024-04-17,14538,Tanta,Consumer,Technology,Cash,3,206.73,0.06,7.07,6,582.99,90.41,0,4
298,2023-04-09,11260,Alexandria,Home Office,Technology,Card,2,174.92,0.03,20.73,4,339.34,131.94,0,4
299,2023-06-02,13932,Cairo,Consumer,Technology,Cash,2,234.79,0.1,4.87,9,422.61,150.15,0,2
300,2023-12-04,10584,Cairo,Consumer,Office Supplies,Online,4,9.32,0.34,9.54,6,24.6,-12.57,0,2
301,2024-12-06,17616,Aswan,Corporate,Technology,Online,5,200.79,0.04,5.86,3,963.81,91.12,0,4
302,2023-06-12,18551,Cairo,Home Office,Furniture,Card,6,162.5,0.12,2.86,7,858.0,333.47,0,4
303,2024-12-20,12866,Mansoura,Corporate,Office Supplies,Online,7,43.65,0.08,5.95,5,281.13,69.43,0,5
304,2024-11-11,15898,Cairo,Corporate,Technology,Card,6,215.51,0.05,4.61,9,1228.39,473.81,0,5
305,2023-06-10,12011,Aswan,Corporate,Furniture,Online,3,118.14,0.08,3.71,5,326.08,119.58,0,4
306,2024-08-02,16251,Giza,Corporate,Furniture,Online,5,131.65,0.1,1.8,7,592.43,69.27,0,3
307,2024-02-02,14939,Giza,Home Office,Furniture,Card,4,152.72,0.06,15.26,6,574.22,51.57,0,4
308,2023-10-04,14006,Tanta,Corporate,Technology,Card,4,209.62,0.11,6.2,3,746.26,11.86,1,4
309,2024-05-18,11625,Giza,Home Office,Technology,Card,5,225.14,0.02,55.86,7,1103.2,176.49,0,3
310,2024-01-27,10890,Alexandria,Home Office,Furniture,Online,2,139.72,0.18,11.35,4,229.14,70.73,0,4
311,2023-05-15,16078,Cairo,Consumer,Office Supplies,Card,2,11.9,0.06,3.76,6,22.37,3.31,0,3
312,2023-07-14,17036,Cairo,Corporate,Technology,Cash,7,189.06,0.11,7.94,6,1177.87,274.45,0,3
313,2024-02-05,18923,Cairo,Consumer,Technology,Cash,2,245.19,0.2,6.47,3,392.3,86.53,0,5
314,2024-10-01,13961,Luxor,Consumer,Technology,Online,3,230.01,0.45,6.05,2,379.51,-120.56,0,4
315,2023-02-02,12504,Cairo,Corporate,Office Supplies,Online,3,26.61,0.03,10.42,3,77.44,19.67,0,3
316,2024-11-18,18806,Cairo,Consumer,Technology,Card,3,225.7,0.04,7.34,8,650.0,60.52,0,4
317,2024-04-04,13806,Giza,Consumer,Office Supplies,Online,5,18.55,0.47,10.87,1,49.16,-13.41,0,3
318,2024-04-14,16100,Alexandria,Home Office,Technology,Online,7,219.09,0.08,5.85,3,1410.94,376.91,0,1
319,2024-01-10,11719,Luxor,Consumer,Office Supplies,Online,6,5.0,0.02,2.86,6,29.4,10.04,1,5
320,2023-01-22,16686,Cairo,Consumer,Furniture,Card,3,157.13,0.14,8.89,7,405.39,93.26,1,4
321,2024-10-31,11587,Cairo,Home Office,Furniture,Card,4,170.39,0.13,5.42,4,592.96,114.59,0,5
322,2023-02-07,17000,Mansoura,Consumer,Technology,Card,5,193.47,0.13,17.46,8,841.58,126.13,0,5
323,2023-08-18,19803,Cairo,Consumer,Office Supplies,Card,3,42.27,0.11,8.4,8,112.86,24.24,0,4
324,2023-12-31,10896,Tanta,Consumer,Technology,Card,5,188.77,0.14,2.59,4,811.71,31.53,0,2
325,2024-07-16,15558,Tanta,Consumer,Technology,Card,2,206.07,0.38,3.18,4,255.53,-38.69,0,3
326,2024-03-13,18469,Luxor,Corporate,Technology,Cash,1,190.37,0.11,13.22,5,169.43,-14.55,0,3
327,2023-10-10,14647,Cairo,Corporate,Office Supplies,Card,4,46.38,0.04,1.68,3,178.11,74.5,0,4
328,2023-01-27,19828,Aswan,Consumer,Office Supplies,Cash,5,5.0,0.19,18.81,6,20.25,-12.9,0,4
329,2023-08-14,12432,Luxor,Corporate,Furniture,Card,2,129.7,0.03,1.61,9,251.61,37.11,0,4
330,2023-10-04,13904,Alexandria,Consumer,Furniture,Online,6,176.11,0.08,6.41,2,972.15,203.12,0,4
331,2024-08-31,16837,Giza,Consumer,Technology,Online,3,150.81,0.22,25.56,3,352.9,35.97,0,1
332,2023-10-11,11449,Cairo,Corporate,Office Supplies,Cash,2,17.18,0.18,12.8,1,28.17,-7.45,0,2
333,2024-04-25,14500,Cairo,Corporate,Office Supplies,Online,3,27.16,0.04,11.37,6,78.22,7.73,0,5
334,2024-03-28,15454,Alexandria,Corporate,Furniture,Card,5,157.06,0.05,3.05,3,746.04,323.39,0,5
335,2024-10-20,19424,Alexandria,Consumer,Furniture,Online,3,140.44,0.11,23.18,1,374.99,12.19,0,5
336,2024-05-30,14117,Giza,Consumer,Office Supplies,Card,1,7.48,0.22,11.59,7,5.84,-10.84,0,3
337,2024-06-30,18869,Giza,Consumer,Office Supplies,Card,2,54.53,0.31,25.19,6,75.25,-22.46,0,3
338,2023-07-11,12028,Giza,Consumer,Furniture,Card,3,171.07,0.09,3.84,7,467.01,47.85,0,2
339,2023-02-18,16845,Alexandria,Corporate,Technology,Card,6,192.41,0.24,5.38,7,877.41,31.94,0,4
340,2024-05-26,13758,Tanta,Consumer,Furniture,Card,4,114.19,0.2,2.85,2,365.4,-3.61,0,5
341,2023-01-17,15904,Cairo,Corporate,Furniture,Cash,5,156.12,0.22,4.89,4,608.88,-76.28,0,4
342,2023-06-21,14624,Giza,Consumer,Technology,Card,3,203.64,0.03,5.11,5,592.58,50.89,0,4
343,2023-08-08,18848,Cairo,Consumer,Technology,Online,4,186.66,0.1,14.77,9,671.97,155.68,0,5
344,2023-06-07,10165,Alexandria,Consumer,Furniture,Cash,2,110.9,0.09,7.01,8,201.84,77.76,0,2
345,2024-04-21,14591,Luxor,Consumer,Furniture,Card,1,144.57,0.26,11.91,8,106.98,22.06,0,5
346,2023-02-15,10589,Mansoura,Home Office,Furniture,Card,1,165.33,0.13,10.45,9,143.84,4.08,0,5
347,2024-01-08,14524,Cairo,Consumer,Technology,Online,4,218.34,0.3,2.33,7,611.36,143.86,0,4
348,2024-06-01,12821,Mansoura,Consumer,Office Supplies,Card,2,29.12,0.39,10.88,6,35.52,-13.56,0,4
349,2023-04-09,16509,Cairo,Corporate,Furniture,Card,5,137.53,0.08,11.49,9,632.64,95.16,0,4
350,2023-02-06,17693,Alexandria,Corporate,Technology,Cash,2,214.69,0.29,10.72,5,304.86,-92.02,1,5
351,2023-10-07,19454,Cairo,Consumer,Technology,Card,5,177.26,0.14,6.91,5,762.22,233.08,0,4
352,2023-12-15,10071,Tanta,Consumer,Office Supplies,Card,3,5.0,0.15,24.82,3,12.75,-19.63,0,5
353,2024-05-11,13580,Alexandria,Corporate,Office Supplies,Card,2,28.23,0.01,16.81,9,55.9,9.92,0,3
354,2023-10-29,17962,Alexandria,Home Office,Technology,Card,2,230.93,0.14,3.6,2,397.2,121.41,0,2
355,2023-06-30,10268,Aswan,Home Office,Office Supplies,Card,4,61.68,0.13,26.06,3,214.64,-32.77,0,2
356,2024-08-29,19968,Cairo,Consumer,Technology,Card,2,173.64,0.22,8.39,4,270.89,78.14,0,2
357,2023-04-09,12462,Cairo,Home Office,Office Supplies,Card,5,21.25,0.3,6.76,1,74.39,-17.36,1,4
358,2024-11-30,19460,Tanta,Consumer,Technology,Card,4,248.68,0.12,3.28,2,875.35,315.06,0,4
359,2023-04-26,11015,Giza,Consumer,Technology,Online,6,186.23,0.25,7.95,5,838.04,180.32,0,4
360,2023-07-10,19275,Cairo,Corporate,Furniture,Card,2,182.39,0.04,13.11,6,350.2,142.15,0,4
361,2023-09-10,17984,Giza,Consumer,Technology,Online,6,219.52,0.05,6.48,6,1251.27,466.04,0,3
362,2023-06-10,10406,Alexandria,Consumer,Furniture,Card,4,173.82,0.06,12.68,3,653.55,261.11,0,5
363,2023-09-13,17384,Cairo,Consumer,Office Supplies,Card,6,21.08,0.03,22.56,4,122.7,36.01,0,3
364,2023-11-19,16049,Cairo,Consumer,Office Supplies,Online,3,21.67,0.14,21.25,9,55.92,-18.61,0,5
365,2023-05-08,16169,Cairo,Corporate,Furniture,Cash,7,131.79,0.1,7.42,1,830.26,291.29,0,5
366,2023-01-18,17982,Giza,Corporate,Furniture,Card,3,165.98,0.13,11.29,9,433.2,149.32,0,4
367,2024-07-19,10985,Tanta,Consumer,Technology,Card,4,167.27,0.14,8.43,8,575.41,159.59,0,4
368,2024-07-23,14485,Mansoura,Consumer,Technology,Card,3,196.73,0.05,14.55,4,560.69,73.09,0,5
369,2023-11-19,18901,Alexandria,Home Office,Furniture,Online,6,182.69,0.15,12.57,4,931.72,272.52,0,5
370,2024-11-16,12618,Cairo,Corporate,Technology,Card,3,211.89,0.1,7.39,5,572.11,109.09,0,3
371,2024-09-17,16289,Tanta,Consumer,Office Supplies,Card,4,50.05,0.21,10.12,2,158.17,30.56,0,4
372,2023-10-15,19603,Alexandria,Home Office,Furniture,Online,5,117.12,0.07,11.36,7,544.6,149.77,1,2
373,2024-10-24,16928,Cairo,Corporate,Technology,Online,6,180.12,0.01,21.44,2,1069.9,282.74,0,2
374,2024-09-30,15368,Tanta,Consumer,Furniture,Online,2,173.68,0.09,8.31,7,316.1,28.81,0,4
375,2023-06-04,14621,Luxor,Consumer,Technology,Card,5,202.52,0.07,13.57,5,941.7,307.74,0,1
376,2024-05-04,19677,Luxor,Consumer,Furniture,Online,4,129.21,0.08,6.97,7,475.48,117.8,0,5
377,2024-01-21,17566,Luxor,Corporate,Office Supplies,Online,8,42.53,0.06,9.91,1,319.81,52.29,0,4
378,2023-04-14,14670,Cairo,Consumer,Furniture,Online,4,139.33,0.04,7.6,9,535.02,187.41,0,4
379,2024-01-28,17658,Cairo,Consumer,Technology,Online,5,250.75,0.13,3.95,4,1090.77,349.59,0,3
380,2023-09-03,11003,Luxor,Consumer,Office Supplies,Online,4,41.98,0.31,2.34,8,115.87,-8.65,0,3
381,2023-06-25,17504,Cairo,Home Office,Technology,Card,7,181.55,0.11,6.42,6,1131.04,5.07,0,2
382,2023-02-08,12466,Giza,Consumer,Office Supplies,Card,4,47.62,0.09,7.48,4,173.34,1.28,0,4
383,2024-04-21,11939,Aswan,Home Office,Furniture,Online,2,182.3,0.08,11.12,8,335.42,54.45,0,3
384,2024-11-12,11635,Aswan,Home Office,Furniture,Card,3,149.88,0.03,15.24,9,436.15,120.19,0,3
385,2024-06-21,19890,Giza,Consumer,Office Supplies,Card,4,14.64,0.16,4.57,5,49.19,2.09,0,3
386,2024-02-12,18095,Aswan,Consumer,Office Supplies,Card,2,30.89,0.21,6.31,8,48.8,-8.21,0,3
387,2024-06-08,16265,Aswan,Consumer,Technology,Online,5,187.74,0.15,13.17,4,797.91,280.52,0,5
388,2024-05-20,11895,Alexandria,Home Office,Technology,Card,3,194.83,0.03,8.77,4,566.97,83.3,0,4
389,2023-02-05,16524,Cairo,Consumer,Office Supplies,Cash,3,5.0,0.07,3.89,9,13.95,-1.39,0,4
390,2024-11-15,11073,Cairo,Consumer,Technology,Card,5,217.5,0.31,9.51,7,750.39,80.08,0,5
391,2023-01-20,15184,Giza,Consumer,Furniture,Card,3,127.01,0.08,4.13,5,350.56,22.38,0,3
392,2023-11-17,12402,Cairo,Consumer,Office Supplies,Card,3,42.16,0.04,12.73,7,121.43,41.41,0,5
393,2024-05-26,14895,Cairo,Home Office,Furniture,Card,4,143.92,0.12,25.09,1,506.59,-17.88,0,3
394,2024-02-04,17331,Cairo,Corporate,Office Supplies,Online,2,34.46,0.11,13.39,2,61.34,2.79,0,5
395,2024-10-15,19343,Giza,Home Office,Office Supplies,Online,1,20.51,0.2,18.96,4,16.4,-19.45,0,2
396,2024-04-15,11956,Tanta,Consumer,Furniture,Online,8,153.92,0.2,2.73,2,985.12,290.61,0,4
397,2023-05-23,17023,Cairo,Consumer,Office Supplies,Card,5,38.65,0.08,10.21,6,177.8,27.09,0,4
398,2023-04-02,13907,Luxor,Home Office,Furniture,Card,6,142.98,0.12,13.25,2,754.95,301.27,0,2
399,2023-12-20,10807,Luxor,Consumer,Furniture,Card,4,115.41,0.16,2.52,8,387.77,102.97,0,4
400,2024-12-27,18378,Cairo,Home Office,Furniture,Card,4,156.74,0.15,10.02,7,532.92,1.35,0,4
401,2023-02-20,14827,Tanta,Consumer,Office Supplies,Card,1,37.82,0.18,10.25,5,31.01,-5.02,0,3
402,2024-10-26,14524,Alexandria,Consumer,Office Supplies,Online,2,5.0,0.13,2.38,1,8.7,-1.32,0,5
403,2024-11-28,19499,Giza,Corporate,Technology,Card,2,180.38,0.29,8.66,8,256.14,-49.39,0,3
404,2024-07-28,12284,Luxor,Home Office,Technology,Card,7,193.04,0.17,11.22,4,1121.59,148.06,0,3
405,2023-07-09,15313,Cairo,Home Office,Office Supplies,Online,5,5.0,0.17,13.34,4,20.75,-10.95,0,5
406,2023-05-05,10757,Luxor,Consumer,Furniture,Card,3,164.16,0.07,3.02,4,458.0,57.78,0,3
407,2023-05-30,14887,Cairo,Consumer,Technology,Online,4,190.22,0.09,1.42,1,692.41,273.89,0,5
408,2023-11-10,13854,Aswan,Corporate,Furniture,Online,5,155.77,0.23,10.09,2,599.72,177.91,0,4
409,2024-07-23,13558,Giza,Corporate,Office Supplies,Card,5,8.75,0.18,6.64,7,35.89,-3.52,0,5
410,2023-12-08,19772,Alexandria,Corporate,Office Supplies,Card,2,70.35,0.39,19.07,1,85.83,-58.47,0,2
411,2023-11-01,10961,Cairo,Consumer,Office Supplies,Online,4,5.0,0.11,30.98,5,17.8,-28.34,0,5
412,2024-11-22,13847,Alexandria,Home Office,Technology,Card,4,190.03,0.06,13.97,9,714.51,106.1,0,4
413,2024-11-12,16726,Luxor,Corporate,Office Supplies,Card,7,53.98,0.46,23.22,8,204.05,-107.64,0,5
414,2023-02-23,13575,Giza,Corporate,Furniture,Online,2,127.01,0.2,5.37,8,203.22,9.29,0,2
415,2024-03-19,19067,Alexandria,Consumer,Office Supplies,Card,3,31.82,0.29,13.69,5,67.78,-1.19,0,4
416,2024-09-04,12418,Giza,Consumer,Technology,Card,4,212.54,0.08,4.89,4,782.14,66.43,0,4
417,2023-09-21,14198,Tanta,Home Office,Technology,Cash,3,169.87,0.21,14.7,2,402.59,15.59,0,4
418,2023-02-22,11001,Giza,Corporate,Furniture,Online,6,136.63,0.08,11.72,1,754.18,11.77,0,5
419,2024-07-25,15244,Aswan,Home Office,Technology,Card,4,203.8,0.29,15.22,2,578.8,133.45,0,5
420,2024-09-11,17119,Aswan,Home Office,Office Supplies,Card,2,39.07,0.04,3.81,7,75.01,22.8,0,3
421,2023-01-05,14066,Giza,Corporate,Office Supplies,Card,4,13.55,0.12,13.45,6,47.71,5.0,0,2
422,2023-04-13,12845,Cairo,Consumer,Furniture,Card,3,186.81,0.28,18.17,7,403.51,-87.48,0,5
423,2023-07-15,19673,Giza,Consumer,Office Supplies,Online,4,39.62,0.23,11.33,3,122.03,-20.39,0,4
424,2023-12-16,18849,Aswan,Consumer,Furniture,Online,3,165.53,0.02,10.01,5,486.67,74.8,0,2
425,2023-02-16,15316,Cairo,Consumer,Office Supplies,Cash,5,44.36,0.09,5.75,3,201.84,24.98,0,2
426,2024-10-17,10422,Alexandria,Consumer,Office Supplies,Card,3,5.0,0.23,41.47,9,11.55,-38.06,0,3
427,2023-09-26,16715,Aswan,Consumer,Office Supplies,Card,3,27.7,0.25,9.87,8,62.34,-2.59,0,1
428,2024-01-05,14266,Giza,Consumer,Furniture,Card,6,149.68,0.05,9.13,7,853.15,141.92,0,4
429,2024-09-27,17549,Alexandria,Consumer,Furniture,Card,4,144.91,0.04,8.46,6,556.47,174.51,0,4
430,2023-04-16,16316,Cairo,Consumer,Office Supplies,Card,2,34.15,0.07,6.33,4,63.52,3.43,0,1
431,2024-10-31,12710,Cairo,Consumer,Technology,Card,5,157.85,0.05,13.92,4,749.81,251.15,0,3
432,2024-10-20,18644,Aswan,Consumer,Office Supplies,Card,4,32.56,0.27,15.66,2,95.08,-14.02,0,5
433,2024-10-18,18069,Cairo,Corporate,Office Supplies,Online,4,23.93,0.1,14.21,6,86.16,10.51,0,5
434,2023-04-30,11657,Cairo,Consumer,Furniture,Online,2,107.68,0.16,29.35,6,180.9,-35.51,0,1
435,2024-08-26,12541,Tanta,Consumer,Office Supplies,Card,4,38.45,0.11,3.45,2,136.88,29.31,0,2
436,2023-02-27,16763,Giza,Corporate,Office Supplies,Card,6,6.38,0.08,8.94,7,35.2,2.74,0,5
437,2023-12-12,13075,Mansoura,Corporate,Furniture,Online,3,142.39,0.06,1.81,4,401.54,176.4,0,4
438,2024-04-18,13164,Mansoura,Consumer,Furniture,Online,1,144.91,0.24,8.2,6,110.13,21.05,0,4
439,2023-04-27,12053,Cairo,Corporate,Office Supplies,Card,4,5.0,0.07,14.67,6,18.6,-10.59,0,4
440,2023-05-07,18479,Cairo,Home Office,Furniture,Online,5,115.31,0.13,3.81,7,501.61,47.82,0,4
441,2024-01-28,15737,Luxor,Corporate,Technology,Online,4,210.91,0.1,2.64,3,759.27,12.76,0,4
442,2024-10-02,13217,Giza,Consumer,Office Supplies,Card,4,17.92,0.12,2.36,5,63.09,7.77,0,3
443,2023-02-27,11447,Cairo,Corporate,Furniture,Card,6,142.14,0.3,2.37,5,597.0,-64.04,0,4
444,2024-09-25,16009,Luxor,Consumer,Office Supplies,Card,3,31.46,0.1,16.05,4,84.93,-1.7,0,4
445,2024-05-27,10607,Cairo,Corporate,Technology,Card,3,164.84,0.06,3.2,7,464.84,35.87,0,5
446,2023-04-06,14552,Tanta,Home Office,Technology,Card,3,191.85,0.11,15.07,5,512.23,139.76,0,1
447,2024-09-29,11764,Cairo,Consumer,Office Supplies,Online,4,27.79,0.11,7.05,3,98.92,9.48,0,5
448,2023-04-28,19417,Cairo,Home Office,Technology,Online,3,235.29,0.12,4.32,4,621.17,-7.08,0,5
449,2024-07-13,19427,Cairo,Consumer,Office Supplies,Card,5,11.59,0.01,10.22,2,57.39,18.02,0,2
450,2024-08-23,19221,Mansoura,Home Office,Office Supplies,Card,4,45.78,0.02,8.03,3,179.45,60.02,0,3
451,2024-05-02,12671,Luxor,Corporate,Office Supplies,Cash,2,29.96,0.1,5.55,5,53.94,0.23,0,2
452,2023-08-25,16519,Aswan,Consumer,Technology,Card,4,177.29,0.1,1.59,1,638.24,148.77,0,3
453,2023-09-29,13962,Giza,Corporate,Furniture,Card,6,137.34,0.2,4.87,4,659.24,186.84,0,4
454,2023-07-08,13177,Giza,Consumer,Office Supplies,Online,6,47.33,0.15,6.34,5,241.36,28.11,0,3
455,2024-12-04,13722,Cairo,Consumer,Furniture,Card,4,165.54,0.08,8.33,5,609.19,133.35,0,5
456,2024-03-22,14906,Giza,Corporate,Furniture,Card,5,139.59,0.14,8.89,8,600.26,115.59,0,5
457,2024-08-03,17263,Alexandria,Consumer,Furniture,Card,6,156.87,0.22,4.96,3,734.17,129.92,0,1
458,2023-09-04,15054,Alexandria,Corporate,Technology,Card,4,179.26,0.12,10.62,9,630.99,246.79,1,4
459,2023-03-17,19667,Cairo,Consumer,Office Supplies,Card,4,26.47,0.4,13.34,4,63.53,-28.34,0,1
460,2023-06-03,10808,Mansoura,Consumer,Office Supplies,Card,1,21.41,0.18,21.88,5,17.55,-19.46,0,4
461,2024-10-17,19170,Cairo,Home Office,Office Supplies,Cash,5,48.64,0.22,15.28,2,189.68,-4.13,0,3
462,2024-03-10,10725,Mansoura,Consumer,Furniture,Card,4,159.26,0.16,2.07,2,535.1,213.9,0,5
463,2023-03-27,17701,Cairo,Corporate,Office Supplies,Card,4,16.48,0.03,15.75,9,63.94,13.05,0,5
464,2024-11-27,11216,Giza,Corporate,Technology,Card,2,188.47,0.08,20.79,9,346.79,112.24,0,4
465,2023-10-12,14051,Giza,Corporate,Furniture,Card,2,149.42,0.15,24.37,2,254.01,26.62,0,5
466,2023-08-08,12197,Giza,Home Office,Furniture,Online,4,146.77,0.04,2.96,1,563.61,77.38,0,5
467,2023-03-10,12806,Alexandria,Corporate,Office Supplies,Card,4,24.41,0.08,7.25,1,89.83,24.16,1,2
468,2023-02-16,18970,Giza,Consumer,Office Supplies,Cash,2,22.96,0.11,2.0,9,40.87,1.06,0,4
469,2023-04-04,10972,Giza,Home Office,Office Supplies,Card,6,57.58,0.09,7.19,5,314.41,101.95,0,3
470,2024-03-28,15634,Luxor,Consumer,Office Supplies,Card,4,20.96,0.09,4.46,3,76.3,4.8,0,3
471,2023-07-23,17483,Luxor,Consumer,Office Supplies,Online,3,36.0,0.37,9.42,1,68.04,-33.15,0,5
472,2023-08-06,12123,Aswan,Home Office,Technology,Card,3,248.45,0.08,13.67,4,685.73,55.96,0,3
