date,region,latitude,longitude,category,price,quantity,discount,revenue,customer_age,customer_segment
2023-04-26,Mansoura,31.04213193661365,31.389561329954667,Home,2354.92,8,0.0,18839.33,54.0,High
2023-03-03,Cairo,30.039972284433137,31.21854680731151,Clothing,1391.57,7,0.1,8766.91,38.0,High
2023-07-23,Zagazig,30.59750338670218,31.515017927666452,Groceries,101.06,12,0.25,909.57,33.0,Low
2023-12-08,Giza,30.01099191675494,31.197666746125833,Sports,323.38,8,0.1,2328.31,33.0,Middle
2023-09-12,Giza,30.03700535477146,31.20564392113826,Home,1378.34,10,0.3,9648.36,18.0,High
2023-07-28,Alexandria,31.199321522184555,29.933013126129016,Sports,1764.33,12,0.15,17996.16,51.0,High
2023-02-05,Zagazig,30.588827707450854,31.524294646429123,Sports,1721.43,6,0.0,10328.57,31.0,High
2023-08-13,Zagazig,30.592981585217117,31.503819710918787,Sports,1326.24,13,0.0,17241.09,42.0,High
2023-12-28,Zagazig,30.596070510042356,31.488453945658417,Electronics,2048.3,7,0.25,10753.6,27.0,High
2023-02-21,Zagazig,30.58847974461819,31.510539244220286,Sports,482.9,8,0.3,2704.24,34.0,Middle
2023-07-09,Zagazig,30.592763794986947,31.501609707237503,Clothing,1441.09,7,0.1,9078.85,24.0,High
2023-11-17,Giza,30.014928039641703,31.198279633337243,Electronics,2974.89,6,0.1,16064.42,32.0,High
2023-09-28,Cairo,30.03661417354254,31.237891702136906,Electronics,3768.56,9,0.5,16958.54,47.0,High
2023-09-12,Cairo,30.033918497002198,31.22260260498011,Home,2311.73,10,0.2,18493.83,36.0,High
2023-09-14,Alexandria,31.20709247622152,29.920650470805523,Groceries,263.57,12,0.0,3162.84,39.0,High
2023-05-12,Giza,30.028272310250102,31.199697564891757,Groceries,178.73,7,0.15,1063.46,36.0,Middle
2023-04-18,Zagazig,30.57139046786708,31.482320125612425,Home,1475.81,8,0.3,8264.54,55.0,High
2023-10-23,Cairo,30.030054376215322,31.219082760523662,Groceries,225.87,6,0.2,1084.19,25.0,Middle
2023-10-23,Mansoura,31.026457786797433,31.372424024856954,Sports,894.4,11,0.15,8362.62,33.0,High
2023-11-13,Mansoura,31.048651445506113,31.383518679368358,Clothing,1013.01,8,0.0,8104.06,37.0,High
2023-11-30,Mansoura,31.049486029566246,31.391040693356235,Sports,339.36,10,0.25,2545.19,23.0,Middle
2023-07-06,Zagazig,30.577936606807455,31.51627566359155,Groceries,250.81,8,0.1,1805.81,37.0,Middle
2023-07-03,Zagazig,30.609757863526777,31.486880026868917,Groceries,299.45,6,0.2,1437.36,35.0,Middle
2023-10-19,Alexandria,31.196250334711916,29.91645468362232,Clothing,1441.12,10,0.2,11528.95,36.0,High
2023-08-26,Alexandria,31.21445644720099,29.912597646928884,Electronics,2759.63,9,0.2,19869.35,36.0,High
2023-09-14,Alexandria,31.208185407583223,29.917636790761872,Electronics,3358.85,6,0.1,18137.81,27.0,High
2023-10-18,Mansoura,31.03131899186338,31.39260461826358,Clothing,507.08,5,0.25,1901.56,18.0,Middle
2023-11-21,Zagazig,30.58351967305315,31.50361151990187,Electronics,2560.46,8,0.2,16386.92,37.0,High
2023-05-04,Mansoura,31.032175828473807,31.38717766960533,Groceries,148.06,8,0.15,1006.79,24.0,Middle
2023-05-18,Alexandria,31.186656807023933,29.940814699529753,Electronics,4114.78,6,0.0,24688.7,34.0,High
2023-02-04,Zagazig,30.585167787233836,31.486351418090283,Groceries,25.01,8,0.1,180.05,26.0,Low
2023-07-31,Giza,30.00111399848037,31.204150587437873,Home,1287.55,7,0.1,8111.55,18.0,High
2023-01-14,Cairo,30.04265052639004,31.241412261567785,Sports,1246.04,9,0.25,8410.8,39.0,High
2023-06-19,Cairo,30.063729566907526,31.238365514439913,Electronics,2253.14,6,0.15,11491.02,43.0,High
2023-07-18,Alexandria,31.20706688157954,29.929186590282136,Home,656.96,9,0.3,4138.83,48.0,High
2023-04-15,Mansoura,31.035328701114018,31.374661967801384,Electronics,3388.51,7,0.25,17789.67,30.0,High
2023-08-04,Giza,30.006712766794738,31.210959943036666,Home,1775.62,12,0.15,18111.32,35.0,High
2023-01-12,Zagazig,30.583688796938294,31.49443778312589,Clothing,1033.3,8,0.0,8266.42,39.0,High
2023-01-14,Mansoura,31.06161132593761,31.389138634640776,Home,1213.17,10,0.1,10918.52,47.0,High
2023-10-28,Alexandria,31.18921645548927,29.91912092734125,Groceries,86.46,7,0.0,605.23,18.0,Low
2023-05-12,Mansoura,31.04088230977141,31.392537702603157,Clothing,486.5,12,0.15,4962.32,18.0,High
2023-02-16,Alexandria,31.204753629237317,29.932810710623457,Clothing,252.68,8,0.25,1516.09,52.0,Middle
2023-07-10,Cairo,30.056554887216247,31.222883817578946,Groceries,71.71,9,0.25,484.05,18.0,Low
2023-10-09,Cairo,30.04107329201487,31.25134957635029,Electronics,4365.12,6,0.0,26190.73,46.0,High
2023-03-20,Mansoura,31.031273243059104,31.387810865203267,Clothing,203.97,8,0.15,1386.97,51.0,Middle
2023-08-16,Giza,30.015995007224674,31.207334429932505,Electronics,1653.61,10,0.15,14055.69,45.0,High
2023-02-01,Zagazig,30.600846637309754,31.510412275067317,Sports,515.93,8,0.15,3508.34,23.0,High
2023-01-19,Alexandria,31.197371166972403,29.9136211292564,Home,1340.48,10,0.1,12064.33,24.0,High
2023-07-13,Zagazig,30.579305821893403,31.5156104559766,Home,1167.48,10,0.15,9923.54,34.0,High
2023-07-17,Cairo,30.04550206879234,31.236691846938598,Groceries,69.79,11,0.15,652.57,56.0,Low
2023-08-21,Giza,29.996864129143653,31.21777954245206,Groceries,51.07,11,0.2,449.38,56.0,Low
2023-09-23,Giza,30.010913411427484,31.202591457115,Home,2377.73,12,0.1,25679.43,39.0,High
2023-12-23,Zagazig,30.599480256831924,31.504817080039995,Sports,1849.13,8,0.3,10355.1,18.0,High
2023-07-08,Cairo,30.053148468271196,31.244559443236003,Groceries,236.13,9,0.1,1912.67,37.0,Middle
2023-04-28,Zagazig,30.586261357261087,31.50507750556206,Sports,728.44,9,0.3,4589.16,33.0,High
2023-10-18,Mansoura,31.057493293931145,31.384113987463916,Groceries,110.64,12,0.25,995.72,35.0,Low
2023-04-09,Giza,30.032198748679093,31.201302537289415,Clothing,1065.6,13,0.15,11774.86,18.0,High
2023-06-10,Giza,30.019740862287705,31.21194537398516,Electronics,2520.95,7,0.15,14999.63,38.0,High
2023-01-29,Mansoura,31.02622228659345,31.370954064309664,Home,1561.25,6,0.3,6557.23,18.0,High
2023-01-10,Cairo,30.02560088294628,31.235516381829044,Electronics,3779.49,8,0.15,25700.56,18.0,High
2023-12-18,Giza,30.026934901644378,31.20397066842719,Home,1538.39,5,0.2,6153.57,38.0,High
2023-11-02,Alexandria,31.202547279181598,29.91665373519652,Groceries,135.72,10,0.25,1017.9,58.0,Middle
2023-09-12,Alexandria,31.21645554178349,29.901183733303707,Electronics,2717.63,7,0.3,13316.38,25.0,High
2023-05-30,Cairo,30.031013172584544,31.23596466089616,Sports,1622.17,8,0.1,11679.66,29.0,High
2023-03-05,Mansoura,31.039288147617807,31.377424701921917,Groceries,226.92,9,0.5,1021.14,46.0,Middle
2023-02-27,Zagazig,30.597991905902038,31.486846119735205,Clothing,1105.1,5,0.5,2762.74,49.0,Middle
2023-04-02,Cairo,30.037102125125113,31.23911265945473,Electronics,2811.37,5,0.1,12651.16,36.0,High
2023-07-20,Zagazig,30.597847850596576,31.510260229229615,Electronics,4215.08,7,0.2,23604.44,26.0,High
2023-09-18,Cairo,30.043172204727206,31.238852740709493,Clothing,1445.01,4,0.0,5780.06,51.0,High
2023-08-29,Alexandria,31.20038060806384,29.926556842495728,Home,1877.96,7,0.0,13145.71,20.0,High
2023-04-13,Mansoura,31.029063671033857,31.37323018731676,Groceries,134.21,9,0.2,966.32,29.0,Low
2023-12-15,Alexandria,31.202613860388574,29.91657217487278,Clothing,1235.43,4,0.2,3953.36,42.0,High
2023-09-27,Mansoura,31.062827896822643,31.379241755012472,Sports,1335.81,12,0.15,13625.3,18.0,High
2023-07-22,Zagazig,30.59158021805299,31.503459903611613,Groceries,265.75,7,0.25,1395.19,40.0,Middle
2023-08-12,Cairo,30.03648275726111,31.212203281421907,Clothing,1127.14,9,0.25,7608.18,49.0,High
2023-06-03,Giza,30.02705541580078,31.199691143695816,Clothing,1200.9,7,0.0,8406.27,55.0,High
2023-04-01,Giza,30.00548428472907,31.218923442202797,Electronics,3836.03,4,0.2,12275.29,30.0,High
2023-05-10,Mansoura,31.058111032391388,31.370676666001504,Electronics,1822.07,7,0.2,10203.6,30.0,High
2023-10-04,Mansoura,31.02815040871618,31.37603081163826,Electronics,3197.91,6,0.0,19187.46,44.0,High
2023-01-06,Alexandria,31.20282708407291,29.918178710767943,Groceries,35.82,9,0.1,290.12,28.0,Low
2023-02-12,Giza,30.02836312495686,31.19549648648696,Home,1395.1,7,0.15,8300.83,31.0,High
2023-01-17,Alexandria,31.191431808714057,29.93450164187698,Groceries,220.6,7,0.3,1080.94,39.0,Middle
2023-01-15,Zagazig,30.588531600833996,31.50168690240563,Electronics,2974.39,9,0.1,24092.59,39.0,High
2023-11-09,Giza,30.024672892423542,31.20033539089413,Electronics,1505.71,8,0.0,12045.65,18.0,High
2023-09-14,Zagazig,30.565144790276683,31.508484564959588,Groceries,123.4,9,0.25,832.95,21.0,Low
2023-06-23,Cairo,30.053668837505548,31.232732759870068,Clothing,288.09,7,0.5,1008.3,18.0,Middle
2023-02-05,Alexandria,31.199220735090826,29.919287759509217,Clothing,1214.78,11,0.15,11358.15,18.0,High
2023-06-29,Mansoura,31.055319541535624,31.392588553081676,Electronics,4243.13,5,0.1,19094.09,22.0,High
2023-06-22,Giza,30.004825027144538,31.203488065174493,Electronics,4322.33,1,0.1,3890.09,32.0,High
2023-03-05,Alexandria,31.186232241373084,29.93012784992986,Home,560.65,9,0.0,5045.89,33.0,High
2023-06-08,Mansoura,31.035469635050703,31.375078028657786,Clothing,241.95,8,0.0,1935.6,18.0,Middle
2023-05-26,Cairo,30.038760835303858,31.236382535683052,Home,2306.9,9,0.0,20762.09,24.0,High
2023-08-13,Giza,30.01103514023534,31.211931294530693,Electronics,1932.89,10,0.15,16429.6,18.0,High
2023-08-20,Zagazig,30.583014202904497,31.4985538605248,Electronics,3845.32,8,0.5,15381.26,33.0,High
2023-01-17,Cairo,30.02432101426236,31.2255326373187,Home,2090.91,6,0.25,9409.09,27.0,High
2023-05-17,Mansoura,31.03995043630497,31.383031728483463,Home,1395.73,8,0.2,8932.66,50.0,High
2023-08-17,Giza,30.01541796709525,31.220114870325812,Electronics,3412.65,7,0.15,20305.28,33.0,High
2023-07-03,Giza,30.011167575575413,31.21516806400419,Sports,686.55,11,0.2,6041.62,28.0,High
2023-11-09,Cairo,30.04726828245002,31.241679270800244,Electronics,4732.6,3,0.1,12778.02,32.0,High
2023-08-29,Giza,30.01394948078367,31.204324110947404,Clothing,592.34,9,0.0,5331.07,27.0,High
2023-03-01,Mansoura,31.027080064488253,31.385383606091974,Electronics,2262.34,11,0.2,19908.58,51.0,High
2023-01-26,Cairo,30.041391472510373,31.239281426778042,Groceries,167.11,8,0.15,1136.37,31.0,Middle
2023-08-23,Zagazig,30.588838999189033,31.51062896052235,Electronics,2166.8,7,0.3,10617.31,40.0,High
2023-01-10,Cairo,30.04202829368874,31.23668679926221,Sports,1467.38,13,0.2,15260.71,44.0,High
2023-08-02,Cairo,30.029472098793715,31.241667675799793,Clothing,869.65,8,0.25,5217.9,27.0,High
2023-12-10,Zagazig,30.599931129450685,31.497167695500465,Electronics,2017.32,4,0.0,8069.26,18.0,High
2023-07-30,Mansoura,31.031178443466054,31.385453664853763,Home,634.49,9,0.25,4282.83,29.0,High
2023-05-22,Alexandria,31.18767803405378,29.90610360220696,Clothing,378.04,12,0.5,2268.24,43.0,Middle
2023-08-23,Alexandria,31.200508185663892,29.915353364290873,Clothing,377.61,11,0.2,3322.99,18.0,High
2023-06-17,Zagazig,30.58454243162781,31.495026552665056,Sports,831.85,7,0.25,4367.19,38.0,High
2023-07-19,Mansoura,31.046914415936108,31.41355871403545,Home,2166.54,8,0.5,8666.17,45.0,High
2023-12-10,Giza,30.021826539356297,31.215421335108484,Groceries,36.04,9,0.1,291.94,52.0,Low
2023-05-21,Zagazig,30.594905648517884,31.491161904886727,Electronics,1948.31,9,0.25,13151.1,43.0,High
2023-12-17,Alexandria,31.200082169897474,29.90502269890714,Groceries,104.81,8,0.1,754.64,39.0,Low
2023-11-27,Mansoura,31.046432974244013,31.3610429939708,Home,1606.67,9,0.15,12291.0,37.0,High
2023-03-13,Cairo,30.02879986904702,31.224302749308393,Clothing,1191.75,12,0.2,11440.78,21.0,High
2023-01-26,Mansoura,31.05184360857281,31.370012361256293,Sports,1866.03,2,0.1,3358.85,24.0,High
2023-02-06,Mansoura,31.036851703589218,31.368746467117326,Sports,1000.55,10,0.5,5002.75,18.0,High
2023-01-07,Alexandria,31.219799379120648,29.914028621161346,Clothing,337.59,12,0.1,3645.92,36.0,High
2023-02-04,Alexandria,31.211347999769778,29.927045015615853,Sports,662.98,6,0.0,3977.86,40.0,High
2023-09-07,Giza,30.011127144169908,31.206908690224815,Groceries,100.43,8,0.1,723.09,36.0,Low
2023-01-26,Giza,30.013314106284046,31.216029013630852,Clothing,1221.93,7,0.3,5987.44,38.0,High
2023-04-27,Zagazig,30.599540616144086,31.491349131158213,Electronics,3903.25,4,0.1,14051.71,44.0,High
2023-11-05,Cairo,30.021798811701306,31.231874531848632,Electronics,2231.52,6,0.2,10711.29,19.0,High
2023-01-09,Giza,30.011497692165346,31.199520095281414,Home,2177.49,7,0.3,10669.71,36.0,High
2023-10-25,Alexandria,31.217114237404402,29.92312721392207,Clothing,1316.9,10,0.1,11852.12,38.0,High
2023-04-13,Mansoura,31.04934853590025,31.376688457089347,Groceries,267.08,12,0.0,3204.99,29.0,High
2023-02-13,Zagazig,30.57932286125128,31.519730780059287,Clothing,557.51,12,0.0,6690.07,18.0,High
2023-09-12,Giza,30.01624474611121,31.2021957341163,Clothing,373.85,11,0.15,3495.49,23.0,High
2023-08-18,Mansoura,31.03113306804527,31.36810396933273,Groceries,49.11,13,0.0,638.4,29.0,Low
2023-11-17,Mansoura,31.037485331271384,31.381467397631333,Sports,980.15,13,0.15,10830.65,37.0,High
2023-09-26,Giza,30.016438376190774,31.207137875908998,Groceries,140.21,10,0.3,981.48,35.0,Low
2023-10-21,Cairo,30.049498251816072,31.240725116844377,Clothing,1328.67,11,0.25,10961.55,58.0,High
2023-04-13,Cairo,30.051694187242116,31.235083278996534,Clothing,548.08,10,0.2,4384.66,46.0,High
2023-03-06,Zagazig,30.600037872769597,31.500593093311156,Clothing,1014.96,8,0.3,5683.77,35.0,High
2023-10-01,Cairo,30.032462737557243,31.229020306082337,Clothing,1224.68,8,0.0,9797.41,36.0,High
2023-10-22,Zagazig,30.5879402102775,31.49930410361058,Home,1038.31,10,0.2,8306.45,50.0,High
2023-12-28,Alexandria,31.191596529020256,29.903403309737808,Sports,754.14,12,0.0,9049.65,51.0,High
2023-05-31,Giza,30.009111436028892,31.220876687498773,Clothing,1069.9,10,0.15,9094.17,39.0,High
2023-05-16,Mansoura,31.03335562390196,31.391196782410102,Home,1952.27,7,0.15,11616.02,56.0,High
2023-10-11,Zagazig,30.592694034866177,31.511375060366454,Clothing,1447.69,7,0.1,9120.46,24.0,High
2023-05-05,Cairo,30.0549301920994,31.231121577450583,Sports,1744.9,4,0.25,5234.7,35.0,High
2023-12-06,Zagazig,30.598770142239825,31.495717365269172,Sports,1697.49,9,0.1,13749.65,70.0,High
2023-11-10,Zagazig,30.57664826918981,31.506990954079242,Groceries,213.85,10,0.2,1710.78,44.0,Middle
2023-06-06,Cairo,30.043167019535808,31.226183656796852,Home,736.97,7,0.15,4384.99,33.0,High
2023-10-02,Cairo,30.03307098107258,31.247066578761345,Sports,1675.71,9,0.15,12819.18,36.0,High
2023-10-03,Giza,30.001437717720048,31.185089000843426,Electronics,4773.63,6,0.0,28641.76,37.0,High
2023-02-07,Mansoura,31.03428268625728,31.37398063306735,Clothing,707.93,6,0.2,3398.08,55.0,High
2023-11-26,Giza,30.016532976909243,31.198254073295573,Sports,833.23,8,0.0,6665.8,45.0,High
2023-07-04,Giza,30.01828915042846,31.221369119282432,Home,1544.96,11,0.25,12745.95,34.0,High
2023-10-29,Cairo,30.050942295064967,31.24643474635219,Home,2412.91,6,0.1,13029.72,18.0,High
2023-04-27,Cairo,30.050323584078043,31.241343733436302,Home,601.66,9,0.0,5414.98,26.0,High
2023-11-23,Mansoura,31.032421490263093,31.397656263051747,Groceries,218.49,10,0.15,1857.14,36.0,Middle
2023-05-23,Zagazig,30.599527590192196,31.502100119838182,Clothing,1259.07,8,0.2,8058.04,33.0,High
2023-01-04,Giza,30.02113280035972,31.215212579199072,Electronics,4260.62,7,0.1,26841.92,48.0,High
2023-11-27,Mansoura,31.03677309840319,31.362524120306336,Home,1633.55,10,0.0,16335.49,32.0,High
2023-02-03,Giza,30.009350803279496,31.205698680378887,Clothing,1396.73,11,0.0,15364.05,45.0,High
2023-04-27,Zagazig,30.58112458416137,31.503100440589073,Home,769.05,8,0.25,4614.29,18.0,High
2023-12-13,Giza,30.000181567324894,31.199732875042475,Home,990.3,10,0.3,6932.11,29.0,High
2023-12-13,Alexandria,31.206760248555447,29.921255224367957,Electronics,2574.35,9,0.0,23169.12,43.0,High
2023-07-29,Mansoura,31.049120617843062,31.358812609294954,Clothing,211.28,9,0.1,1711.37,60.0,Middle
2023-08-19,Cairo,30.035139475381207,31.240701316508225,Home,1241.34,7,0.0,8689.37,33.0,High
2023-06-13,Giza,30.000781412889282,31.204553724779853,Groceries,64.98,10,0.3,454.89,45.0,Low
2023-04-18,Mansoura,31.031534632129738,31.370626509132194,Home,1949.25,6,0.15,9941.19,51.0,High
2023-04-30,Mansoura,31.04200244632119,31.38593365230506,Clothing,739.44,7,0.3,3623.25,46.0,High
2023-09-03,Giza,29.999280226253276,31.223538381687288,Sports,1497.58,8,0.15,10183.55,44.0,High
2023-10-02,Cairo,30.05567809979957,31.244618124316947,Home,1087.31,8,0.3,6088.92,31.0,High
2023-10-16,Cairo,30.055079577442584,31.22758562917235,Groceries,56.94,10,0.5,284.68,53.0,Low
2023-10-16,Giza,30.017343449438616,31.215581546299724,Groceries,56.96,6,0.1,307.57,19.0,Low
2023-02-03,Mansoura,31.04899735749795,31.37594048207413,Home,906.53,8,0.2,5801.78,20.0,High
2023-06-30,Cairo,30.04498755387939,31.246994323178132,Clothing,349.78,5,0.2,1399.12,57.0,Middle
2023-01-22,Giza,30.01775153994827,31.211111164560133,Home,941.09,6,0.0,5646.56,39.0,High
2023-07-20,Giza,30.000098177566905,31.194154229445644,Groceries,182.13,9,0.15,1393.29,20.0,Middle
2023-06-11,Giza,30.027004794772047,31.20647943161289,Home,1012.67,11,0.3,7797.57,18.0,High
2023-11-21,Mansoura,31.0360264706079,31.370247197503847,Groceries,116.03,10,0.3,812.18,18.0,Low
2023-05-09,Cairo,30.043111991712106,31.227927789504534,Sports,389.65,9,0.3,2454.78,59.0,Middle
2023-02-12,Mansoura,31.065772007673925,31.37525067265648,Home,2284.42,6,0.5,6853.25,34.0,High
2023-02-22,Alexandria,31.197899925508942,29.92144212818218,Electronics,1983.56,7,0.2,11107.96,29.0,High
2023-10-05,Cairo,30.051794018150233,31.244780484605062,Home,1197.33,11,0.1,11853.58,55.0,High
2023-08-14,Mansoura,31.046045324663417,31.373245759607208,Groceries,126.25,7,0.2,707.02,38.0,Low
2023-02-06,Cairo,30.031071813696606,31.24782675812921,Clothing,1203.76,7,0.15,7162.4,31.0,High
2023-01-31,Alexandria,31.190102569483546,29.901675964601903,Groceries,155.39,11,0.1,1538.38,48.0,Middle
2023-09-13,Zagazig,30.60805888643501,31.493621036411678,Sports,951.03,8,0.25,5706.15,42.0,High
2023-01-27,Giza,30.018891629425116,31.229382627117282,Clothing,1104.64,12,0.2,10604.52,42.0,High
2023-10-27,Mansoura,31.040731249942755,31.367073871848014,Electronics,3589.55,7,0.25,18845.15,32.0,High
2023-09-15,Alexandria,31.194743519274724,29.931212770249616,Electronics,1773.47,10,0.1,15961.24,24.0,High
2023-01-30,Alexandria,31.20330077562177,29.91844020396618,Sports,831.59,5,0.3,2910.57,23.0,Middle
2023-01-31,Cairo,30.048551477329298,31.234991408365698,Sports,1963.63,10,0.1,17672.7,36.0,High
2023-12-27,Cairo,30.046665215402417,31.245052615649755,Sports,1121.67,7,0.2,6281.35,35.0,High
2023-05-17,Giza,30.02378960580985,31.216851657775365,Sports,1021.13,10,0.0,10211.28,41.0,High
2023-05-16,Cairo,30.03573141417832,31.249037513154374,Home,799.84,8,0.15,5438.91,30.0,High
2023-10-24,Mansoura,31.030892985632207,31.37602944670605,Groceries,254.94,10,0.0,2549.4,50.0,Middle
2023-12-12,Mansoura,31.051330704919703,31.37992990957184,Home,766.62,7,0.1,4829.68,19.0,High
2023-12-26,Mansoura,31.06202687387144,31.375998066153258,Clothing,336.61,6,0.3,1413.76,40.0,Middle
2023-10-02,Zagazig,30.59612592442689,31.49088113403526,Electronics,3036.5,7,0.3,14878.86,24.0,High
2023-05-18,Mansoura,31.053877537117874,31.380206287454104,Electronics,3028.26,6,0.25,13627.19,32.0,High
2023-01-31,Cairo,30.043651593638735,31.234051128823324,Clothing,1475.91,6,0.1,7969.91,24.0,High
2023-10-11,Cairo,30.04706115024862,31.216986153002836,Electronics,1946.37,4,0.2,6228.38,31.0,High
2023-07-23,Mansoura,31.04342656345699,31.389593935435876,Sports,1122.51,3,0.1,3030.77,22.0,High
2023-06-04,Alexandria,31.199545733522456,29.92018103219427,Sports,642.12,10,0.2,5136.94,23.0,High
2023-11-27,Alexandria,31.214212968659595,29.911697711634563,Sports,1493.0,7,0.1,9405.89,47.0,High
2023-02-10,Alexandria,31.211258472749364,29.92202425290983,Clothing,709.19,8,0.1,5106.19,18.0,High
2023-06-29,Giza,30.009107657807032,31.20365889904373,Groceries,201.57,10,0.2,1612.57,43.0,Middle
2023-01-05,Zagazig,30.571244229410674,31.504014945178447,Clothing,639.93,11,0.0,7039.28,45.0,High
2023-06-21,Mansoura,31.04026425722795,31.392372052684127,Groceries,178.07,10,0.2,1424.58,44.0,Middle
2023-01-21,Giza,30.001553478150967,31.21288750389918,Electronics,3141.98,5,0.0,15709.9,35.0,High
2023-02-13,Alexandria,31.200336750563302,29.91382934288841,Electronics,2810.28,11,0.2,24730.44,22.0,High
2023-02-12,Mansoura,31.03014134074511,31.36819052122141,Electronics,3381.34,5,0.1,15216.02,18.0,High
2023-08-25,Giza,30.02566516636006,31.201756615185282,Groceries,127.46,7,0.2,713.8,21.0,Low
